,Run No,Loss,Reg. Loss,Repeat,N2(T),N(T),TS4_N2(T),N2(S),N(S),TS4_N2(S)
90,91,0.014850952321167494,0.010447762966156009,0,-15.642107009887695,13.600948333740234,2.5595264434814453,-4.076877593994141,15.383888244628906,-11.423230171203613
91,92,0.028242828008178695,0.012120864232381184,0,-8.98977279663086,3.330087661743164,-7.941327095031738,-20.0,20.0,-12.463997840881348
92,93,0.021555739006764565,0.008411065101623535,0,-7.20970344543457,3.45068359375,4.763916015625,-8.54238510131836,16.282142639160156,-10.217559814453125
93,94,0.011660605476603763,0.011881750583648687,0,-19.519947052001953,12.583858489990234,-2.972257614135742,-5.369572639465332,20.0,-10.844867706298828
94,95,0.047652771469750534,0.009147726376851403,0,-7.848964691162109,5.117589950561523,7.881095886230469,-5.55638313293457,19.1746826171875,-9.307641983032227
95,96,0.07709358368104262,0.00985861651102702,0,-16.619190216064453,8.535614013671875,-0.0439605712890625,-5.970005035400391,14.039665222167969,-13.94326400756836
96,97,0.00590695670419712,0.009528296788533527,0,6.81439208984375,-3.9987144470214844,4.521984100341797,-13.209779739379883,17.459102630615234,-11.165807723999023
97,98,0.025466351093975888,0.008513103167215983,0,-0.5880966186523438,2.3436431884765625,-5.827754974365234,-12.040477752685547,20.0,-10.278646469116211
98,99,0.019704885886549485,0.01031675704320272,0,6.351411819458008,-8.488580703735352,11.846691131591797,-6.739871978759766,18.09421157836914,-10.379775047302246
99,100,0.01343737398419438,0.007142315069834393,0,-1.3225231170654297,-1.898885726928711,2.532442092895508,-10.170960426330566,16.217788696289062,-10.71129035949707
100,101,0.031300960624576164,0.006941294352213543,0,-1.9911422729492188,-1.006622314453125,5.2742767333984375,-5.935307502746582,17.57959747314453,-9.860819816589355
101,102,0.06629647862572009,0.01015383466084798,0,3.567890167236328,-8.86611557006836,0.29111671447753906,-18.019338607788086,16.44023895263672,-13.73830795288086
102,103,0.060654775546880264,0.011146726608276368,0,-11.845805168151855,-3.4237442016601562,-6.434355735778809,-16.352188110351562,20.0,-8.82426643371582
103,104,0.008798495591431489,0.01067033036549886,0,-4.794812202453613,-11.011624336242676,18.64527130126953,-0.48497772216796875,17.580799102783203,-11.504497528076172
104,105,0.008145027598914991,0.008597233613332114,0,-5.285358428955078,-7.449777603149414,9.59481430053711,-1.3470878601074219,16.824661254882812,-11.08170223236084
105,106,0.012247761231348742,0.008154662926991785,0,-5.894504547119141,-6.055824279785156,6.81226921081543,-2.9945220947265625,16.40167999267578,-10.769177436828613
106,107,0.04937482866479604,0.01015357383092245,0,0.8615531921386719,-5.215585708618164,20.0,-6.518779754638672,19.09497833251953,-9.230545997619629
107,108,0.013031604240669748,0.008423175017038983,0,-7.303532600402832,-7.468549728393555,4.516082763671875,-4.43184757232666,16.02703857421875,-10.791998863220215
108,109,0.005367767695437568,0.011327135086059575,0,-20.0,5.6882476806640625,-3.2726573944091797,7.708995819091797,20.0,-11.292909622192383
109,110,0.013936494700263919,0.007373164653778077,0,-8.557953834533691,2.121889114379883,-0.3488731384277344,2.4582653045654297,20.0,-10.752006530761719
110,111,0.008060456214513966,0.011317894299825037,0,-15.666731834411621,2.9703102111816406,15.555377960205078,5.559083938598633,17.205562591552734,-10.950299263000488
111,112,0.008191287666128326,0.010411907196044918,0,-20.0,-7.264303207397461,3.460887908935547,0.7499332427978516,20.0,-10.996318817138672
112,113,0.007948108476011849,0.01041939767201742,0,-20.0,5.40562629699707,-0.2329273223876953,8.916145324707031,16.904335021972656,-11.057352066040039
113,114,0.004369692673767719,0.015927217483520505,0,-20.0,20.0,5.394367218017578,20.0,19.033287048339844,-11.135650634765625
114,115,0.005326687277138743,0.017987058162689206,0,-20.0,20.0,-17.789234161376953,20.0,19.078689575195312,-11.054425239562988
115,116,0.00933552801581885,0.01828634166717529,0,20.0,20.0,20.0,20.0,18.145591735839844,-11.572458267211914
116,117,0.010585049550822215,0.013469492753346758,0,4.522254943847656,20.0,4.664035797119141,20.0,19.90357208251953,-11.727093696594238
117,118,0.003705171678114408,0.01470807902018229,0,-20.0,20.0,-6.528623580932617,12.000946044921875,18.540233612060547,-11.178670883178711
118,119,0.006757113287737831,0.01666746203104656,0,-20.0,-20.0,-11.421358108520508,-20.0,17.602153778076172,-10.981260299682617
119,120,0.006839783466840878,0.015253924369812008,0,20.0,20.0,20.0,-2.717823028564453,17.440654754638672,-11.365068435668945
120,121,0.013615051297612535,0.018084603150685625,0,-20.0,-20.0,20.0,20.0,17.893184661865234,-10.614434242248535
121,122,0.011024845687989913,0.012546663284301759,0,20.0,20.0,-4.019871711730957,-0.5068836212158203,19.047821044921875,-11.705403327941895
122,123,0.009532461588523878,0.015756537596384686,0,-20.0,-20.0,20.0,-6.433411598205566,17.283767700195312,-10.822046279907227
123,124,0.017751296033222747,0.017599375406901045,0,20.0,20.0,20.0,20.0,14.505474090576172,-11.090778350830078
124,125,0.005555389063532855,0.013871721585591634,0,1.1816043853759766,20.0,20.0,13.084884643554688,17.676177978515625,-11.287662506103516
125,126,0.01133370341582943,0.015669409434000647,0,20.0,20.0,20.0,2.253864288330078,20.0,-11.762592315673828
126,127,0.008201469347122162,0.012421446800231935,0,20.0,4.5020751953125,20.0,0.7210903167724609,17.80752944946289,-11.49798583984375
127,128,0.00632736667127169,0.01810371398925781,0,20.0,20.0,-20.0,20.0,17.3426513671875,-11.279632568359375
128,129,0.0059375951581732145,0.012834317684173585,0,2.2353076934814453,20.0,-6.150025367736816,20.0,17.444198608398438,-11.176374435424805
129,130,0.008267615440533834,0.018604862372080484,0,20.0,20.0,-20.0,20.0,20.0,-11.62917423248291
0,1,0.4627991881958845,0.014267724510605255,1,-18.418319718163104,-7.928849939843893,15.960026652117747,19.019892743550415,14.986463678863451,9.2927943310929
1,2,0.5874928175280877,0.004262393098157044,1,-17.06073033369131,3.1430263466699984,0.5998828446399216,-0.046879937135486216,2.687761657128739,2.036077469676812
2,3,0.1394668011477925,0.010969575312878772,1,-8.949632881884868,-13.47385778199487,19.558977191270912,-10.069475298432128,7.813370598243846,-5.952138125445984
3,4,0.332868708295759,0.008399029693483561,1,3.847922799081033,-18.20591903060927,12.300945784810473,-8.428219289413478,0.5441824036817096,-7.066988853305425
4,5,0.06726131171387886,0.008609319393509665,1,0.15299463060450336,6.3406174034699525,17.75648321242955,10.848606967547578,6.28203301150463,-10.27518113550176
5,6,0.4283899748496877,0.012013665802158865,1,16.826607624508505,-19.039567342077124,-9.307510722839606,-10.999807580073377,10.40947359415837,5.49902794929622
6,7,0.0489766354173465,0.010564849922970134,1,-0.9734294776466328,-15.73586468122016,11.408320311987225,-12.622446286702644,13.669767659427102,-8.979271120837032
7,8,1.1883011895377984,0.01159449916720416,1,12.05940250472635,-10.887165770803502,-5.740799789696339,-16.439376653095465,-6.600062054738551,17.840188230164735
8,9,0.7227800524080419,0.008840049085228332,1,-13.202204221555933,-16.162510084812073,-0.7625450801716056,-17.94824435466219,-2.763321892805287,-2.201468877362874
9,10,0.417472651090956,0.009681714170930783,1,-10.292741343914127,12.143325505474792,-14.553274384840297,15.795771735320045,1.768859869029459,-3.53631218700599
10,11,0.3474560824191767,0.008358227479110284,1,-13.498147796938616,14.623035106667032,-1.4889252117255865,3.4978134877224,-4.128797446282821,-12.91264582532525
11,12,0.13317061801706817,0.010898633858310015,1,-4.448273806373615,17.1053078660669,6.338501584614992,2.156193218160965,18.75511311257126,-16.588413562072333
12,13,1.2044402085145616,0.009854336005890817,1,18.141772615537775,-6.114592016240577,3.8780468678930617,6.564032714061977,-12.410830514732702,12.016741306878828
13,14,1.208631521413758,0.00943768973112981,1,-15.812817415206355,-4.646814517255589,1.3371604360415468,-14.708984565707471,-19.804325478910517,0.316035973657371
14,15,0.5007789304293965,0.008666355441719712,1,6.693173511786394,-9.159961903842298,8.165564420159882,0.7711861525161758,-9.455205995875872,-17.753040666137654
15,16,0.379916536813076,0.008596228266507716,1,8.73709597158102,2.0982393155630454,-3.4697642173526226,-19.596889903157546,12.746289309405526,4.929090881986532
16,17,0.524580321018652,0.011306351528633646,1,5.4213335636294175,19.660445907875335,-11.975615630207745,-14.614593622356157,8.781012361944384,7.385108085788868
17,18,1.0890334497887548,0.011817923964638028,1,10.081373625674278,-12.771856499993264,-14.932340575099285,16.024768269569883,-0.4487446695754045,16.64846014791604
18,19,1.1447886716388296,0.009800493381716725,1,-19.44397066039657,-2.9234782817206337,-17.296816542402766,-4.551259945997344,-10.681518548124673,3.9059163116583484
19,20,1.2233898037196094,0.013965198197603708,1,19.401264292157194,15.44181190303101,10.400843563574153,-6.114427640630797,-18.107740647462272,14.325101138766797
20,21,0.8859184523855189,0.007404071427457301,1,-3.814298203665654,5.329763800601974,-10.529031991229811,4.182847666171835,5.243460617382883,15.325026285691642
21,22,0.09632081936566665,0.011625972969191052,1,4.921195890022567,11.662828856982912,16.20905519286145,-3.779527737177421,18.106326958994394,-15.076903179107582
22,23,0.7901788124788873,0.012570189204810919,1,11.818055806079236,6.701614649170292,-19.99984750024354,6.994948090137392,10.746556919349612,19.160112263885473
23,24,1.2104439822147528,0.008467164051396529,1,2.537839360749672,9.122707856479472,4.229787344460437,9.643965698454693,-14.440226107247241,10.828457940987647
24,25,0.5381817813639874,0.012283642932572624,1,14.927239308145758,18.09180191611531,-18.13764336769244,-1.8351037239258545,-7.2142592841289535,-13.49580999542745
25,26,0.7233612393064514,0.005720384969887656,1,13.429299039585985,-1.698669352866066,-4.073873658678915,12.95065197384357,-1.6654100879635507,-0.5044057063878391
26,27,0.8437330501704601,0.01239627639506117,1,-11.084665429757889,-0.13881837573858036,14.090800615893258,13.604390979547986,-15.582101095787676,-19.876881873641604
27,28,1.0986449674391712,0.010735857945355252,1,-1.665583862485125,-9.614294228731348,6.704408650694393,18.65148820588327,-16.776926930177165,-11.002445794160213
28,29,1.1683999506552172,0.006956120261676784,1,-6.5302207615629,1.2659856782760954,-7.234509859343984,-7.804361900125587,-9.051162511999921,9.850480858752228
29,30,0.14021432755975977,0.009729092381894722,1,-7.34456912095955,9.358196385830588,-12.056147293132664,8.372244905348186,16.093362858292302,-5.150033727805017
30,31,0.04698424742354479,0.005978540420532226,1,-1.2375907897949219,0.2887382507324219,8.642097473144531,-0.9994316101074219,12.16729736328125,-12.536087036132812
31,32,0.04226359315625116,0.006364442507425942,1,-1.2057323455810547,1.0895500183105469,10.493946075439453,-1.2826156616210938,11.90386962890625,-12.210941314697266
32,33,0.19379139615977625,0.008440858840942386,1,2.6802139282226562,1.0150909423828125,20.0,-2.0506935119628906,7.060909271240234,-17.838245391845703
33,34,0.08241995277711124,0.007570912520090738,1,0.48419761657714844,-1.710103988647461,16.324260711669922,3.6693763732910156,15.671661376953125,-7.565875053405762
34,35,0.04416035493337364,0.008843070507049558,1,-1.5179996490478516,18.248607635498047,7.518367767333984,4.929298400878906,10.558881759643555,-10.28526782989502
35,36,0.03731582984819938,0.008121988932291664,1,-1.7579002380371094,4.102809906005859,6.983968734741211,-11.53493881225586,14.858428955078125,-9.493886947631836
36,37,0.04396019500392283,0.010040923277537028,1,-11.887837409973145,9.518600463867188,12.41623306274414,5.538003921508789,10.460357666015625,-10.424507141113281
37,38,0.05336535263170372,0.006338069279988609,1,-2.9235763549804688,4.665727615356445,8.937992095947266,-1.4316539764404297,10.849956512451172,-9.21950912475586
38,39,0.01009978818066717,0.011275868256886805,1,-8.605351448059082,-3.845916748046875,15.113628387451172,-12.729347229003906,16.32965850830078,-11.031307220458984
39,40,0.015846490875112314,0.011730827013651527,1,-9.890621185302734,-9.647761344909668,4.711282730102539,-15.462583541870117,20.0,-10.672713279724121
40,41,0.021582344548717984,0.012465803146362305,1,-2.7304954528808594,-7.053030014038086,14.574668884277344,-20.0,20.0,-10.436624526977539
41,42,0.04093491175724574,0.012294147332509366,1,-8.724615097045898,-6.670683860778809,8.135976791381836,-20.0,17.436168670654297,-12.797439575195312
42,43,0.0781430374593919,0.01363062826792399,1,-15.032084465026855,-8.539877891540527,14.737667083740234,-15.824360847473145,19.583778381347656,-8.066000938415527
43,44,0.00462441117777397,0.010034712791442867,1,-2.990581512451172,-7.151595115661621,8.422149658203125,-10.804267883300781,19.432098388671875,-11.407584190368652
44,45,0.042316316341768766,0.011429888407389326,1,2.405679702758789,-14.349306106567383,-7.128883361816406,-15.111172676086426,20.0,-9.584288597106934
45,46,0.019953360638737806,0.0090940105120341,1,-3.821157455444336,-1.7320003509521484,4.825284957885742,-13.680965423583984,20.0,-10.504654884338379
46,47,0.012307111409497019,0.012946259816487627,1,-4.235691070556641,-20.0,9.475576400756836,-12.162949562072754,20.0,-11.80334186553955
47,48,0.005601624128553074,0.011188225905100501,1,-4.469565391540527,-10.891205787658691,10.045650482177734,-12.320165634155273,18.399700164794922,-11.003067970275879
48,49,0.022997629178540913,0.01180693928400676,1,-11.285730361938477,-19.220081329345703,-6.072821617126465,-2.011472702026367,20.0,-12.251529693603516
49,50,0.012723342422793596,0.010571386814117437,1,-7.038806915283203,-12.681920051574707,3.969919204711914,-7.9161882400512695,20.0,-11.821486473083496
50,51,0.030761828547714216,0.014943249702453608,1,-17.410188674926758,-10.877217292785645,-20.0,-8.803568840026855,20.0,-12.568523406982422
51,52,0.008172647859036835,0.011600292364756272,1,-1.3233165740966797,-7.529584884643555,20.0,-11.932960510253906,17.37209701538086,-11.443795204162598
52,53,0.06954049759520961,0.013688061714172363,1,-20.0,-6.38068962097168,-20.0,8.040287017822266,14.065135955810547,-13.642257690429688
53,54,0.02647533624453496,0.013865135033925379,1,-20.0,-20.0,-7.192222595214844,-6.92041015625,16.908660888671875,-12.169516563415527
54,55,0.013273232593471969,0.014107671101888025,1,-9.6131591796875,-20.0,-20.0,-6.164602279663086,17.210365295410156,-11.657899856567383
55,56,0.04040493801598321,0.014735662778218587,1,-15.730594635009766,-20.0,-20.0,-4.337607383728027,18.767871856689453,-9.577902793884277
56,57,0.03245456075199684,0.013452499389648436,1,-8.956941604614258,-20.0,-9.427406311035156,-10.736251831054688,19.020679473876953,-12.57371711730957
57,58,0.00890204397240542,0.010689007282257081,1,-10.641984939575195,-6.3556013107299805,-14.751937866210938,-4.068552017211914,16.90350341796875,-11.412464141845703
