,Run No,Loss,Reg. Loss,Repeat,N(S),H(S),NH2(S),TS4_N2(S)
1,2,1.0297410336389292,0.0111362955569614,2,12.099906917892177,-12.24376512721811,-9.373151643681513,10.828358539053802
2,3,0.5790509260416662,0.014412547595470013,2,6.423256232000121,18.695531719491015,19.50162420627231,13.029778224116619
3,4,1.1365899066793157,0.010497396427888283,2,-8.398510862648925,13.071792811831024,-15.16161097119341,5.357671065879785
4,5,0.12442756789938166,0.005578332322277967,2,16.27855269450152,1.4963313087596788,4.038733915740597,-0.4997113701100666
5,6,0.984184793819942,0.006632092808809618,2,-6.247221695407923,2.895787052351814,15.806803830575767,1.5785586569029775
6,7,0.9703170220386367,0.008837134887323381,2,-11.165390395265746,-2.933669430053964,13.327589290439576,-7.921890433534234
7,8,1.1032871448682249,0.012548570638137396,2,19.855017160792066,6.531093318744453,9.178611073806572,-14.629560999206479
8,9,0.843402418081609,0.008869133524505137,2,9.148235210984026,4.2600571442365585,-2.6162457720990524,19.451995970700906
9,10,1.004483463852741,0.011240673100137275,2,-13.591095500536966,-10.882620343108497,-7.829911577260443,-12.659064979643196
10,11,0.9497477174362826,0.01405857843073089,2,-15.20646505153866,-17.815322810462405,3.817191006186196,-19.39533485473632
11,12,0.9344514096344071,0.006756177165264909,2,-2.0842209396989944,-8.063476848561205,-11.719226122809532,-5.1577847499898954
12,13,1.1400508163612684,0.011925634302794487,2,-0.6269981446368327,15.17311008100399,-17.627479577244657,14.274949408292478
13,14,0.9000373955379989,0.012388084226567174,2,10.204668857655651,-18.559351013115684,11.38880031545549,9.399516720041863
14,15,1.0385883362201993,0.01494717588838074,2,-17.706488218365774,10.828111975639136,-13.945224813604147,-17.308878545913906
15,16,0.6627992165761767,0.003342479353093213,2,4.5755506771727,-4.243714993141172,-1.9634234453116157,2.5872282967473623
16,17,1.217082978721342,0.014247600321698346,2,-19.165955990594853,-14.922366531993285,16.79535367397107,6.1067250902341605
17,18,0.7270648140844684,0.004340195980281766,2,1.9777221778129928,-6.2107866729923025,-5.8033063323339,-3.368968737987874
18,19,1.1173285793928678,0.012972561939329153,2,-5.660339160870862,17.61478257741905,-19.99977125036531,-8.615354768661373
19,20,0.038809214054003234,0.007096155793536483,2,15.889189511981627,-0.3307486562052553,0.5608879841288115,-11.603797021830243
20,21,0.15817947630710358,0.006170615434646609,2,17.590267181396484,-1.1541156768798828,0.9671039581298828,-4.970974922180176
21,22,0.028651776389836247,0.006110424995422362,2,15.765213012695312,0.523223876953125,0.3526268005371094,-7.800636291503906
22,23,0.29132178732192643,0.006345015048980714,2,15.802165985107422,0.36872100830078125,-2.854877471923828,-6.35429573059082
23,24,0.1830340838050252,0.007145458221435549,2,15.38134765625,0.04075813293457031,3.3295249938964844,-9.830202102661133
24,25,0.10323658091663682,0.006777323961257934,2,16.61669921875,1.7989845275878906,1.061309814453125,-7.632302284240723
25,26,0.05054977524823896,0.006926493406295777,2,20.0,0.03603172302246094,1.4777641296386719,-6.192177772521973
26,27,0.031771269608798794,0.007083853721618653,2,20.0,0.7340126037597656,1.2798614501953125,-6.321540832519531
27,28,0.06646657889118465,0.007742526054382326,2,20.0,0.6142845153808594,1.1364784240722656,-9.219341278076172
28,29,0.060001333308177154,0.006419525146484373,2,20.0,0.6572818756103516,1.4137191772460938,-3.6070995330810547
29,30,0.07011456747601938,0.007846547603607177,2,20.0,0.4794292449951172,1.104543685913086,-9.802217483520508
30,31,0.06269521737721266,0.005489791870117189,2,14.899528503417969,0.5964870452880859,1.393768310546875,-5.06938362121582
31,32,0.06239743869502098,0.006442854404449464,2,20.0,0.5267333984375,1.4633922576904297,-3.781291961669922
32,33,0.05931102594511211,0.005644561767578127,2,14.939937591552734,0.6044921875,1.3762874603271484,-5.657529830932617
33,34,0.049029054801082536,0.0067103376388549804,2,20.0,0.48435211181640625,1.5474586486816406,-4.809539794921875
34,35,0.05844149125072725,0.007618807792663575,2,20.0,0.7136516571044922,1.1471328735351562,-8.614446640014648
35,36,0.056160500268377773,0.005792859077453612,2,15.479793548583984,0.61456298828125,1.3681678771972656,-5.708911895751953
36,37,0.05723280900906751,0.006445648670196534,2,20.0,0.831573486328125,1.1170673370361328,-3.833953857421875
37,38,0.06734333648215646,0.007009724140167236,2,20.0,-0.0073451995849609375,2.1445884704589844,-5.886962890625
38,39,0.06680692985116155,0.007873651504516601,2,20.0,0.5822658538818359,0.8720607757568359,-10.040279388427734
39,40,0.06033817579400207,0.005943628787994388,2,14.584495544433594,0.6830883026123047,1.2891006469726562,-7.217830657958984
40,41,0.01943901333714549,0.0068547105789184565,2,20.0,1.1972579956054688,0.988616943359375,-5.232967376708984
41,42,0.01229415210740424,0.006859287738800048,2,20.0,1.4843730926513672,0.8813514709472656,-5.0714263916015625
42,43,0.01786042365158492,0.006973424673080442,2,20.0,1.745107650756836,0.8032188415527344,-5.345372200012207
43,44,0.06019177650752066,0.007362438917160036,2,20.0,1.8101005554199219,0.8180789947509766,-6.821576118469238
44,45,0.09486883843565086,0.00602435827255249,2,20.0,1.1198902130126953,0.8860797882080078,-2.091463088989258
45,46,0.08294656883497621,0.006247819423675536,2,14.979804992675781,1.6488113403320312,0.9595279693603516,-7.403133392333984
46,47,0.08017776463747604,0.008003905296325685,2,20.0,1.380462646484375,0.22797012329101562,-10.407188415527344
47,48,0.112732703269299,0.0074955949783325196,2,20.0,1.4318485260009766,2.0424728393554688,-6.508058547973633
48,49,0.08312748183816045,0.006783668041229245,2,20.0,0.22874069213867188,0.21535110473632812,-6.690580368041992
49,50,0.043336736703309627,0.005505481719970702,2,15.840625762939453,1.335897445678711,0.8910140991210938,-3.9543895721435547
50,51,0.04142418964938725,0.0056669688224792476,2,14.414718627929688,1.346853256225586,0.8900737762451172,-6.016229629516602
51,52,0.11022255051010026,0.006373414993286134,2,13.276443481445312,1.2148704528808594,0.5940361022949219,-10.408309936523438
52,53,0.020564104319540408,0.0066614937782287584,2,20.0,2.0152664184570312,0.44084930419921875,-4.189859390258789
53,54,0.01563008328787923,0.0067635433673858625,2,20.0,2.0014801025390625,0.41597747802734375,-4.636715888977051
54,55,0.028189205078136017,0.006813821792602539,2,20.0,2.1903514862060547,1.0244636535644531,-4.040472030639648
55,56,0.025819074798963445,0.0071372039318084715,2,20.0,2.0388107299804688,0.1644744873046875,-6.3455305099487305
56,57,0.06871853300159642,0.007114787340164185,2,20.0,2.2890071868896484,1.159698486328125,-5.010443687438965
57,58,0.07271143105886635,0.0065998988151550276,2,20.0,1.1193103790283203,0.12746620178222656,-5.15281867980957
58,59,0.02845120521263397,0.005718351840972903,2,16.29503631591797,1.8547630310058594,0.9807395935058594,-3.742868423461914
59,60,0.032354219322583026,0.005872154951095581,2,16.22573471069336,2.007253646850586,0.9846401214599609,-4.270991325378418
60,61,0.08949720475102133,0.007643280267715455,2,20.0,2.6262474060058594,0.23236465454101562,-7.714509010314941
61,62,0.05340628778025357,0.006080852508544923,2,20.0,1.6850566864013672,1.3065757751464844,-1.331777572631836
62,63,0.034057563177930066,0.005605431556701659,2,15.803070068359375,1.6885356903076172,1.0071659088134766,-3.922954559326172
63,64,0.08423260894242554,0.006497914791107177,2,17.24532699584961,1.9940776824951172,1.5176849365234375,-5.234569549560547
64,65,0.09374831146742253,0.006365208387374875,2,20.0,0.9799003601074219,0.2690391540527344,-4.2118940353393555
65,66,0.10005864589943893,0.007306072711944581,2,20.0,1.878814697265625,1.7751502990722656,-5.57032585144043
66,67,0.04736930489674307,0.005275158882141113,2,15.095176696777344,1.39984130859375,0.7184562683105469,-3.8871612548828125
67,68,0.04128179116826966,0.005690886259078981,2,14.321735382080078,2.336671829223633,0.3608856201171875,-5.7442522048950195
68,69,0.05422237693697724,0.005066905975341795,2,14.270755767822266,1.3324832916259766,1.0626201629638672,-3.601764678955078
69,70,0.07699932171040028,0.006369314193725584,2,15.504085540771484,2.673521041870117,0.08517074584960938,-7.214479446411133
70,71,0.02484692542461107,0.006237411499023436,2,20.0,2.7257823944091797,0.7321090698242188,-1.4917545318603516
71,72,0.08334770768859037,0.005816723346710207,2,20.0,1.7053031921386719,1.1527137756347656,-0.4088764190673828
72,73,0.051329209672220315,0.00694399690628052,2,20.0,3.375560760498047,-0.0098724365234375,-4.390554428100586
73,74,0.05580042196446265,0.00669795346260071,2,20.0,1.6351127624511719,-0.04615020751953125,-5.110550880432129
74,75,0.1092112863662169,0.007193373680114746,2,20.0,2.9536914825439453,1.3314342498779297,-4.488368988037109
75,76,0.02904944311310166,0.005209753513336183,2,14.647453308105469,2.1033878326416016,0.6923332214355469,-3.3958396911621094
76,77,0.05391370394872693,0.0057154946327209475,2,16.666332244873047,1.4447765350341797,0.2659912109375,-4.4848785400390625
77,78,0.061958035365389505,0.005422155380249021,2,14.09326171875,2.57012939453125,1.1305599212646484,-3.8946704864501953
78,79,0.10429144005698587,0.008267215967178342,2,20.0,3.0452632904052734,-0.5453853607177734,-9.478215217590332
79,80,0.07980398261144543,0.006474689483642578,2,20.0,1.395416259765625,0.029020309448242188,-4.474321365356445
80,81,0.11416878684231122,0.006217649221420289,2,15.185379028320312,2.4831695556640625,1.1714324951171875,-6.03061580657959
81,82,0.12498100186601714,0.005729753971099852,2,20.0,0.7828807830810547,1.7289810180664062,0.4071540832519531
82,83,0.09656931199164188,0.009747053623199461,2,20.0,-0.3764190673828125,-0.6159820556640625,-17.995813369750977
83,84,0.20893388543584643,0.007556826591491701,2,11.634847640991211,1.6642494201660156,-0.553466796875,-16.37474250793457
84,85,0.06909115589860576,0.00950268483161926,2,20.0,-2.7392120361328125,0.71875,-14.552777290344238
85,86,0.06004009602824889,0.007903736591339111,2,20.0,-0.6984462738037109,-0.07006645202636719,-10.846433639526367
86,87,0.050352126790368226,0.007704124450683592,2,20.0,-0.4199066162109375,-0.017339706420898438,-10.379251480102539
87,88,0.09854811521348417,0.010843360424041751,2,20.0,-2.793161392211914,1.3260726928710938,-19.254207611083984
88,89,0.09198798327085214,0.008723285913467407,2,20.0,-2.3842735290527344,1.227294921875,-11.281575202941895
89,90,0.11516523972178154,0.010911599159240722,2,20.0,-3.407958984375,-1.261178970336914,-18.977258682250977
90,91,0.06895252045511943,0.0077860584259033215,2,12.473579406738281,-2.4182815551757812,0.6154518127441406,-15.636920928955078
91,92,0.030381084010401845,0.00854735803604126,2,20.0,-1.1459388732910156,0.0127105712890625,-13.030782699584961
92,93,0.06735459685002865,0.00894993782043457,2,20.0,-0.7498264312744141,0.5207347869873047,-14.529190063476562
93,94,0.06143570411203272,0.007415419101715088,2,15.18106460571289,-1.675323486328125,0.28716278076171875,-12.518125534057617
94,95,0.2017701202435592,0.009946326971054078,2,20.0,-4.944103240966797,0.9873790740966797,-13.853825569152832
95,96,0.048588554101533774,0.008332059860229495,2,20.0,-0.7877368927001953,-0.3077659606933594,-12.232736587524414
96,97,0.15504125049436013,0.009500756740570066,2,20.0,-0.5382003784179688,0.8000717163085938,-16.66475486755371
97,98,0.09680940161633901,0.007668068408966063,2,20.0,-0.7634258270263672,-0.166290283203125,-9.742557525634766
98,99,0.05828387081101423,0.008517644882202146,2,11.170970916748047,-2.8575096130371094,-0.0420989990234375,-20.0
99,100,0.05461955637043277,0.007108346223831175,2,12.85516357421875,-1.6388626098632812,0.34819602966308594,-13.59116268157959
100,101,0.13859937805880135,0.008315299987792965,2,9.176919937133789,-2.7729568481445312,1.3113231658935547,-20.0
101,102,0.02121927876601432,0.009457588672637941,2,14.152297973632812,-2.2517547607421875,-1.4263019561767578,-20.0
102,103,0.05525923993300994,0.008319337368011473,2,14.254219055175781,-2.024761199951172,-0.8108234405517578,-16.187545776367188
103,104,0.006852171043214876,0.00967095851898193,2,15.450157165527344,-2.1793689727783203,-1.0543079376220703,-20.0
104,105,0.09262083013665581,0.009806374073028569,2,14.408096313476562,-3.5912647247314453,-1.22613525390625,-20.0
105,106,0.09393087327496467,0.009370063304901125,2,15.573352813720703,-1.13079833984375,-0.7761020660400391,-20.0
106,107,0.09287577076568168,0.011057822227478028,2,20.0,-1.6254920959472656,-2.6057968139648438,-20.0
107,108,0.0722202134651817,0.008119548082351685,2,14.72311019897461,-1.8486442565917969,-0.8244991302490234,-15.081938743591309
108,109,0.015987411287540186,0.00828110122680664,2,9.393577575683594,-1.8220596313476562,-1.9087677001953125,-20.0
109,110,0.0070365015466270905,0.008071050167083739,2,8.800437927246094,-1.804006576538086,-1.6797561645507812,-20.0
110,111,0.015627565842757252,0.007899532794952393,2,8.216571807861328,-1.832620620727539,-1.5489387512207031,-20.0
111,112,0.03530959777545344,0.007474752902984622,2,10.33660888671875,-1.6991653442382812,-1.1212940216064453,-16.741943359375
112,113,0.04388232884387121,0.007267698287963867,2,5.874441146850586,-1.8955192565917969,-1.300832748413086,-20.0
113,114,0.056537746275224725,0.008763625621795657,2,10.936481475830078,-1.6383380889892578,-2.4796829223632812,-20.0
114,115,0.03668884305490812,0.007428765773773192,2,10.734560012817383,-1.6942787170410156,-0.9624004364013672,-16.323823928833008
115,116,0.07966416934146896,0.008552914142608642,2,9.430234909057617,-3.283283233642578,-1.498138427734375,-20.0
116,117,0.09326701705390082,0.008388980388641358,2,11.473760604858398,-1.3304405212402344,-0.7517204284667969,-20.0
117,118,0.05886692591289629,0.0074596614837646475,2,11.44671630859375,-1.6719417572021484,-1.1018028259277344,-15.618185043334961
118,119,0.08850889246506546,0.00561757850646973,2,-0.05047035217285156,-1.3169174194335938,-1.102926254272461,-20.0
119,120,0.05483735512264968,0.006191570520401003,2,7.650735855102539,-1.455575942993164,-0.5078487396240234,-15.152121543884277
0,1,0.9897856538504788,0.00845344096894036,3,2.2064520131552854,8.293457149811623,6.983146318560678,16.330708394233866
1,2,1.0297410336389292,0.0111362955569614,3,12.099906917892177,-12.24376512721811,-9.373151643681513,10.828358539053802
2,3,0.5790509260416662,0.014412547595470013,3,6.423256232000121,18.695531719491015,19.50162420627231,13.029778224116619
3,4,1.1365899066793157,0.010497396427888283,3,-8.398510862648925,13.071792811831024,-15.16161097119341,5.357671065879785
4,5,0.12442756789938166,0.005578332322277967,3,16.27855269450152,1.4963313087596788,4.038733915740597,-0.4997113701100666
5,6,0.984184793819942,0.006632092808809618,3,-6.247221695407923,2.895787052351814,15.806803830575767,1.5785586569029775
6,7,0.9703170220386367,0.008837134887323381,3,-11.165390395265746,-2.933669430053964,13.327589290439576,-7.921890433534234
7,8,1.1032871448682249,0.012548570638137396,3,19.855017160792066,6.531093318744453,9.178611073806572,-14.629560999206479
8,9,0.843402418081609,0.008869133524505137,3,9.148235210984026,4.2600571442365585,-2.6162457720990524,19.451995970700906
9,10,1.004483463852741,0.011240673100137275,3,-13.591095500536966,-10.882620343108497,-7.829911577260443,-12.659064979643196
10,11,0.9497477174362826,0.01405857843073089,3,-15.20646505153866,-17.815322810462405,3.817191006186196,-19.39533485473632
11,12,0.9344514096344071,0.006756177165264909,3,-2.0842209396989944,-8.063476848561205,-11.719226122809532,-5.1577847499898954
12,13,1.1400508163612684,0.011925634302794487,3,-0.6269981446368327,15.17311008100399,-17.627479577244657,14.274949408292478
13,14,0.9000373955379989,0.012388084226567174,3,10.204668857655651,-18.559351013115684,11.38880031545549,9.399516720041863
14,15,1.0385883362201993,0.01494717588838074,3,-17.706488218365774,10.828111975639136,-13.945224813604147,-17.308878545913906
15,16,0.6627992165761767,0.003342479353093213,3,4.5755506771727,-4.243714993141172,-1.9634234453116157,2.5872282967473623
16,17,1.217082978721342,0.014247600321698346,3,-19.165955990594853,-14.922366531993285,16.79535367397107,6.1067250902341605
17,18,0.7270648140844684,0.004340195980281766,3,1.9777221778129928,-6.2107866729923025,-5.8033063323339,-3.368968737987874
18,19,1.1173285793928678,0.012972561939329153,3,-5.660339160870862,17.61478257741905,-19.99977125036531,-8.615354768661373
19,20,0.038809214054003234,0.007096155793536483,3,15.889189511981627,-0.3307486562052553,0.5608879841288115,-11.603797021830243
20,21,0.15814766765023108,0.006171542167663576,3,17.59197235107422,-1.1541728973388672,0.9668960571289062,-4.973127365112305
21,22,0.02865350530125432,0.006112362861633301,3,15.767398834228516,0.5229225158691406,0.3639049530029297,-7.795225143432617
22,23,0.291301620545297,0.006342493295669554,3,15.801643371582031,0.3699970245361328,-2.8528804779052734,-6.345452308654785
23,24,0.18299089174338853,0.007146338939666746,3,15.387222290039062,0.03923606872558594,3.332782745361328,-9.826114654541016
24,25,0.10356525451849458,0.006783028364181518,3,16.62598419189453,1.798126220703125,1.0619430541992188,-7.646059989929199
25,26,0.059477207171307604,0.006755450487136838,3,20.0,0.02693939208984375,1.5158939361572266,-5.478968620300293
26,27,0.045780758048883693,0.007481808185577392,3,20.0,0.7049922943115234,1.1798362731933594,-8.042404174804688
27,28,0.04198202832049418,0.006695453166961667,3,20.0,0.7048873901367188,1.3495292663574219,-4.727396011352539
28,29,0.09346420128312467,0.008101218223571774,3,20.0,0.5442829132080078,0.9881324768066406,-10.872457504272461
29,30,0.06038264673510469,0.006446930885314942,3,20.0,0.5872917175292969,1.4204387664794922,-3.7799930572509766
30,31,0.06493538364627688,0.0052975039482116675,3,13.930225372314453,0.6458206176757812,1.3659782409667969,-5.247991561889648
31,32,0.04901351967554856,0.006615718364715578,3,20.0,0.6210403442382812,1.4340705871582031,-4.40776252746582
32,33,0.05796194288414679,0.005662518978118897,3,15.299365997314453,0.6486721038818359,1.3734664916992188,-5.328571319580078
33,34,0.04960506426888201,0.007120642662048341,3,20.0,0.3011608123779297,1.6941757202148438,-6.487234115600586
34,35,0.056313795406748295,0.005763500690460203,3,15.310882568359375,0.6523933410644531,1.3675155639648438,-5.723211288452148
35,36,0.043902928903362136,0.005814956188201905,3,12.68313980102539,-0.3026542663574219,0.16898345947265625,-10.105047225952148
36,37,0.03782947344960964,0.006624355316162112,3,17.397201538085938,-0.0121002197265625,0.33295631408691406,-8.755163192749023
37,38,0.04949063087096018,0.007517572402954104,3,11.675586700439453,-1.5999279022216797,-0.06294059753417969,-16.731834411621094
38,39,0.05327903192937777,0.007704400539398194,3,14.427230834960938,-1.7290821075439453,0.5776748657226562,-14.083614349365234
39,40,0.08658592092210211,0.0064808826446533215,3,9.830408096313477,-0.9008769989013672,0.5137863159179688,-14.678459167480469
40,41,0.02793914987226054,0.008205179452896118,3,15.33492660522461,-1.318338394165039,-0.7562580108642578,-15.411194801330566
41,42,0.015929512120186208,0.010134779453277584,3,17.4781494140625,-2.525613784790039,-0.8875408172607422,-19.64781379699707
42,43,0.03683168689319271,0.009853020191192625,3,18.327899932861328,-1.9491252899169922,-0.3432769775390625,-18.791778564453125
43,44,0.07982702689682676,0.009423421382904052,3,15.807201385498047,-2.634227752685547,-1.2082042694091797,-18.044052124023438
44,45,0.025093880883701725,0.008799140453338624,3,20.0,-1.162820816040039,0.4248809814453125,-13.60886001586914
45,46,0.11393531791689651,0.009562884807586667,3,19.0804443359375,-0.4670696258544922,-0.42059326171875,-18.283432006835938
46,47,0.04213738765821375,0.008630867481231689,3,19.33379364013672,-1.5404129028320312,0.7374458312988281,-12.91181755065918
47,48,0.031624641475047864,0.008573910713195802,3,19.451419830322266,-1.3496570587158203,0.4711761474609375,-13.02338981628418
48,49,0.04139975251093319,0.008128562211990355,3,17.674102783203125,-1.0063095092773438,0.6782455444335938,-13.155591011047363
49,50,0.05438052163194183,0.00798089909553528,3,17.019268035888672,-0.7260246276855469,0.5822544097900391,-13.596049308776855
50,51,0.05957473714639516,0.008977775096893311,3,18.99703598022461,-2.2592906951904297,0.9284763336181641,-13.726297378540039
51,52,0.07416716466587377,0.00790494298934937,3,16.705615997314453,-0.4081745147705078,0.3492774963378906,-14.15670394897461
52,53,0.09443524959441833,0.00842813682556152,3,20.0,-1.5037269592285156,-0.2369709014892578,-11.97184944152832
53,54,0.14487243047819368,0.009857199668884275,3,16.104808807373047,-2.307973861694336,1.2823867797851562,-19.73362922668457
54,55,0.0928857639281449,0.007706898212432863,3,15.984939575195312,0.016481399536132812,-0.025785446166992188,-14.800386428833008
55,56,0.06756348756052082,0.0072450578212738025,3,16.441192626953125,-1.3375568389892578,0.9559459686279297,-10.245535850524902
56,57,0.12556039838280816,0.008859211206436157,3,20.0,-2.0069046020507812,-0.5603179931640625,-12.869622230529785
57,58,0.061629390322254125,0.007049610853195191,3,15.562480926513672,-0.8494701385498047,1.2442245483398438,-10.542267799377441
58,59,0.1320471374064312,0.008635571956634521,3,13.190731048583984,-0.3098716735839844,-1.0416851043701172,-20.0
59,60,0.07992435589218802,0.007939754009246824,3,20.0,-1.2499027252197266,2.0886573791503906,-8.420455932617188
60,61,0.09268917349198273,0.008372020006179811,3,20.0,0.129302978515625,0.7357215881347656,-12.623055458068848
61,62,0.0547044844699537,0.006881094932556151,3,14.765811920166016,-0.9636268615722656,0.8152427673339844,-10.979698181152344
62,63,0.08861551306764515,0.011124069213867193,3,20.0,-4.434162139892578,-0.062114715576171875,-20.0
63,64,0.09000223954539434,0.008200746059417726,3,14.648548126220703,-2.9922256469726562,0.43414306640625,-14.728067398071289
64,65,0.10040079835075931,0.011178801536560054,3,20.0,-2.6151905059814453,-2.100015640258789,-20.0
65,66,0.13492544409063642,0.007340558052062988,3,20.0,-1.7618541717529297,2.388713836669922,-5.211664199829102
66,67,0.13688649300772499,0.01056797933578491,3,20.0,-1.754730224609375,0.5171871185302734,-20.0
67,68,0.06149557352501848,0.008983255386352538,3,11.656255722045898,-3.539508819580078,-0.7372570037841797,-20.0
68,69,0.1099725829678569,0.008124122619628908,3,15.44094467163086,-2.44549560546875,-0.47259521484375,-14.137454986572266
69,70,0.08948711520210019,0.005735552787780762,3,11.417617797851562,0.16858673095703125,1.1843700408935547,-10.171636581420898
70,71,0.040710779429053184,0.007816135883331299,3,20.0,0.7920475006103516,0.2548484802246094,-10.217647552490234
71,72,0.047149234263590176,0.007688690900802615,3,20.0,-0.44800758361816406,0.12487220764160156,-10.181883811950684
72,73,0.06974712156180495,0.007677387237548827,3,7.928836822509766,-2.4626693725585938,-0.3180427551269531,-20.0
73,74,0.10693923193083228,0.007849934816360475,3,20.0,1.9945449829101562,0.6210136413574219,-8.784180641174316
74,75,0.009126566159747088,0.008172837734222414,3,9.24827766418457,-1.6556205749511719,-1.7874526977539062,-20.0
75,76,0.06504884755673586,0.008949804306030271,3,11.41537857055664,-2.170177459716797,-2.2136611938476562,-20.0
76,77,0.1659382136258915,0.006723330497741701,3,5.638715744018555,-0.10327911376953125,-1.151327133178711,-20.0
77,78,0.12475072450914812,0.009411416053771975,3,12.244522094726562,-3.9705848693847656,-1.4305572509765625,-20.0
78,79,0.058050486494883126,0.007751230239868161,3,13.387981414794922,-1.4855709075927734,-1.0114383697509766,-15.119930267333984
79,80,0.08684270033020217,0.010347742557525633,3,17.595184326171875,-1.0699806213378906,-2.7258052825927734,-20.0
80,81,0.1120952624334812,0.008362825393676757,3,11.631782531738281,-1.8069725036621094,-0.012546539306640625,-20.0
81,82,0.07377571441713164,0.007963124752044682,3,14.19000244140625,-1.450368881225586,-1.2009162902832031,-15.011211395263672
82,83,0.24143045986590178,0.011748038768768307,3,20.0,-3.954038619995117,-3.038116455078125,-20.0
83,84,0.014416661341558787,0.00686667013168335,3,13.26422119140625,-0.19170379638671875,-0.5656070709228516,-13.445148468017578
84,85,0.0740704701314682,0.006112815856933596,3,11.861766815185547,0.6953144073486328,-0.022174835205078125,-11.872007369995117
85,86,0.048851441736560496,0.007388977050781251,3,13.0179443359375,-1.3566856384277344,-0.7591514587402344,-14.422126770019531
86,87,0.06114875376759096,0.00927077555656433,3,20.0,0.4563636779785156,-1.1730365753173828,-15.453701972961426
87,88,0.09847216225050565,0.00940390205383301,3,15.812580108642578,-0.8730144500732422,-0.9300136566162109,-20.0
88,89,0.047495475549515144,0.00740178155899048,3,13.907939910888672,-1.0839004516601562,-0.7650642395019531,-13.850221633911133
89,90,0.07432984570175499,0.007441938161849977,3,20.0,-0.3072528839111328,-0.10869407653808594,-9.351805686950684
90,91,0.12258420769741153,0.00792649269104004,3,6.455232620239258,-4.057928085327148,1.19281005859375,-20.0
91,92,0.09195022421441373,0.00579529356956482,3,9.047945022583008,-1.3381462097167969,1.0549335479736328,-11.74014949798584
92,93,0.10419924452904092,0.005333568811416629,3,9.740531921386719,1.5982418060302734,0.5288047790527344,-9.466696739196777
93,94,0.16831439242457155,0.010957265138626101,3,20.0,-5.615511894226074,2.5577239990234375,-15.655824661254883
94,95,0.16646187821719904,0.011372120857238769,3,20.0,2.5685787200927734,-2.9199047088623047,-20.0
95,96,0.08677055681872883,0.007976812839508055,3,8.372802734375,0.0531005859375,-3.4813480377197266,-20.0
96,97,0.07417673792969005,0.007422846078872679,3,12.670074462890625,1.0921745300292969,-1.2620067596435547,-14.667128562927246
97,98,0.08588980725118557,0.007560752630233763,3,20.0,3.248279571533203,-0.08804130554199219,-6.906689643859863
98,99,0.17336532865026227,0.007141076803207395,3,10.231058120727539,2.9567317962646484,-1.2833366394042969,-14.093180656433105
99,100,0.039015249417260534,0.008336266040802004,3,20.0,0.7637310028076172,-0.7160530090332031,-11.865280151367188
100,101,0.037477897785393614,0.008313431024551394,3,20.0,0.7481861114501953,-0.6620750427246094,-11.843462944030762
101,102,0.010464528903296608,0.006558997154235838,3,20.0,2.536895751953125,0.9225807189941406,-2.7765121459960938
102,103,0.04090022152603661,0.007922964572906496,3,14.38357925415039,-0.4447441101074219,-1.5329341888427734,-15.33060073852539
103,104,0.016460233094818026,0.006587477207183837,3,20.0,2.6055545806884766,0.9474735260009766,-2.7968807220458984
104,105,0.03883440870709724,0.006748933315277098,3,20.0,2.7039451599121094,1.0003738403320312,-3.291414260864258
105,106,0.10584900348850171,0.0074133577346801776,3,20.0,2.5923843383789062,1.0603160858154297,-6.000730514526367
106,107,0.0983892966134883,0.005700228691101073,3,20.0,1.4227828979492188,1.3098812103271484,-0.06825065612792969
107,108,0.046774788607824455,0.0069437911510467545,3,20.0,1.2537403106689453,-0.06358146667480469,-6.457842826843262
108,109,0.04409928156086976,0.006950597763061526,3,20.0,1.2263660430908203,-0.032867431640625,-6.543157577514648
109,110,0.10895024639911936,0.0073277282714843735,3,20.0,4.675891876220703,-0.08994865417480469,-4.545072555541992
110,111,0.033234266351183435,0.007039583444595339,3,20.0,1.281881332397461,-0.030462265014648438,-6.845990180969238
111,112,0.12527089684259976,0.007791309356689453,3,20.0,1.9768867492675781,1.134958267211914,-8.05339241027832
112,113,0.1095787381057388,0.006167663574218749,3,20.0,1.1429996490478516,0.21068763732910156,-3.316967010498047
113,114,0.037771688548009975,0.0054669337272644026,3,14.393749237060547,2.474519729614258,0.6885719299316406,-4.310894012451172
114,115,0.059726832574796974,0.005130413532257078,3,12.8297119140625,2.6257781982421875,0.9596366882324219,-4.106527328491211
115,116,0.04139603723964269,0.006317492485046389,3,20.0,3.0934677124023438,1.7218246459960938,-0.4546775817871094
116,117,0.06602318437605008,0.0052444109916687,3,13.545124053955078,2.7594985961914062,1.1929206848144531,-3.480100631713867
117,118,0.11295258060375594,0.006985487937927247,3,20.0,2.960519790649414,1.8866539001464844,-3.094778060913086
118,119,0.12159971502149253,0.005973915576934812,3,20.0,1.0983543395996094,1.7249603271484375,1.072347640991211
119,120,0.014217369731703669,0.005829372644424438,3,14.695144653320312,1.749288558959961,0.11243629455566406,-6.760621070861816
0,1,0.9897856538504788,0.00845344096894036,4,2.2064520131552854,8.293457149811623,6.983146318560678,16.330708394233866
1,2,1.0297410336389292,0.0111362955569614,4,12.099906917892177,-12.24376512721811,-9.373151643681513,10.828358539053802
2,3,0.5790509260416662,0.014412547595470013,4,6.423256232000121,18.695531719491015,19.50162420627231,13.029778224116619
3,4,1.1365899066793157,0.010497396427888283,4,-8.398510862648925,13.071792811831024,-15.16161097119341,5.357671065879785
