,Run No,Loss,Reg. Loss,Repeat,N2(T),N(T),TS4_N2(T),N2(S),N(S),TS4_N2(S)
13,14,0.6810569961560291,0.010689331673394373,2,-7.481648926736657,-7.558351443321968,9.573810476040315,-16.911058175625115,-9.193914631359675,-13.41720638728252
14,15,0.6810569961560291,0.010591639729761309,2,-7.481648926736657,-7.558351443321969,8.987658814241929,-16.911058175625115,-9.193914631359675,-13.417206387282516
15,16,0.672312852774413,0.010533837001470363,2,-7.555591548654089,-7.586037712345128,9.492400523012758,-16.82629096672474,-8.781862434996214,-12.960838823089231
16,17,0.6149122658725917,0.010462352161216498,2,-7.703476792488953,-7.6414102503914485,9.84246332103124,-16.656756548923994,-7.95775804226929,-12.972248012194061
17,18,0.6291982127331156,0.010636297884772885,2,-7.461482757122811,-7.392233829183025,9.549387490132048,-17.610387649053227,-8.421316763178183,-13.38297881996802
18,19,0.5959567752622607,0.010598645390759833,2,-7.387540135205377,-7.883665104344072,9.630797443159597,-17.170657752882526,-8.022141197951079,-13.497070711016338
19,20,0.508203792299207,0.010599430894296696,2,-7.330402654632813,-8.21243954899407,9.903520785801899,-17.22098828316713,-7.049955547156035,-13.87927854602821
20,21,0.5317776550494919,0.010613724812433724,2,-7.868167177668691,-7.824831782669866,9.773264860957816,-17.26337188761731,-7.255981645337766,-13.696731520350898
21,22,0.4826179743892328,0.01057640845618241,2,-7.6676258242865565,-7.733697813801978,10.19795344925156,-16.59671310928624,-6.9705496551484885,-14.291910885319638
22,23,0.3530294525872443,0.010554020719718905,2,-7.780780442675351,-7.769459244623565,10.790889273802243,-16.09782276523717,-5.762292433520209,-15.122880158454905
23,24,0.4238996832988758,0.010593412985516379,2,-7.727003990371767,-7.907890589739344,10.823453255013256,-17.009070260916197,-6.019825056247377,-14.073234760810355
24,25,0.33729882049426163,0.010463748145923987,2,-7.808789011583473,-8.024403638545138,10.65384918620585,-17.04174095601322,-4.9617951978766115,-14.291910885319627
25,26,0.1846346081982223,0.010350956382188794,2,-7.97235905400688,-8.257429736156723,11.193868541288616,-17.107082346207278,-2.8457354811350797,-14.729263134338183
26,27,0.24126046492409203,0.01042166810035078,2,-7.999247280158674,-8.478919888341979,11.226432522499639,-16.174643048303135,-3.8758659720437354,-14.774899890757517
27,28,0.1474781400294042,0.01058205247028526,2,-7.855843407349104,-8.508913346450399,11.394679758756581,-16.967569648225414,-2.978794002877443,-15.786514658052624
28,29,0.10069938639447489,0.01064190262481964,2,-7.93202671477918,-8.942664894479876,12.170787977619252,-17.122976197876127,-0.48931198318151914,-17.193647980981908
29,30,0.08873081592477458,0.010440072423196674,2,-7.71243953453953,-8.698102851441986,12.263052591050485,-16.31415574628503,-1.4250138457568866,-16.22766997010613
30,31,0.1414275926846941,0.010850069579922668,2,-7.634575712974948,-9.134738385828047,13.507946456096818,-15.839547675618888,1.490470054033553,-17.493139194983748
31,32,0.10292218444778328,0.010482560392031841,2,-8.377549684210983,-8.472382852600422,12.919307267955933,-16.054261838441178,0.24394062319443233,-16.82792008578812
32,33,0.13991257144159466,0.010777120056708575,2,-8.197796913085098,-8.965095899475505,12.697992803058803,-15.947910386533778,1.3017320254330444,-17.552192312665234
33,34,0.1632599010442637,0.011445289275429133,2,-8.283025950918098,-9.502072796208598,13.366257960688664,-16.80918708931167,3.3988742223569606,-17.312317633090792
34,35,0.20569706115170436,0.011720691907336081,2,-8.159152003687915,-9.13366312177906,13.64398985805428,-16.943881486581883,3.9373611590140527,-18.506103814899276
35,36,0.15142921283880834,0.011072947124586112,2,-8.119175822805603,-8.96997731341979,13.03960052416562,-16.751571877012196,1.9840543762496057,-17.57330283386384
36,37,0.23785895321352857,0.01200488320723152,2,-8.234979152772617,-9.592669133052002,14.291797833557634,-15.892938698946047,4.517160620566959,-19.499753804493828
37,38,0.08499596074246628,0.01038800803673556,2,-8.038014078698314,-8.591239585380542,11.96835086435587,-16.80354643439197,-1.00501145570957,-15.921885801877094
38,39,0.1344918797945616,0.01056301379306298,2,-7.84264163178814,-8.044415002724111,11.653439382046653,-16.188953737535087,-3.195410975613925,-16.453222028669984
39,40,0.17452453929986422,0.01051422203761247,2,-7.914313696228147,-8.267989715281026,11.518043104530042,-16.05902957000886,-3.507079580127747,-15.818876559498985
40,41,0.11611789715215533,0.010641009221165388,2,-8.067960291161238,-8.794480413885099,12.659211169256725,-16.578436300261362,0.6112708871552675,-17.134696265272623
41,42,0.15458307003432012,0.010613955947623165,2,-7.792413731974033,-8.215999300695172,11.846723614369502,-17.072866365063142,-3.0549109420704443,-15.70082173156672
42,43,0.1076794298641473,0.010481753117598022,2,-8.096451117807332,-8.777821749780422,12.485175505886478,-16.229149381166117,0.2125712835571722,-17.089349667390607
43,44,0.14341727683219924,0.011202854327918711,2,-8.232172175277388,-9.381149113132004,13.168522409994925,-16.845221561938843,2.5782261453668904,-17.011834561802175
44,45,0.09112821623635144,0.010508121747996334,2,-7.940024267660452,-8.378598530326084,12.03221013903372,-16.353020693636026,-1.7520016953687212,-16.59287516195303
45,46,0.09998457107300553,0.010492830310151113,2,-7.964208174737358,-8.492456407451344,11.953750279377186,-16.380600463670785,-2.0162132449102987,-16.149753290759676
46,47,0.11846281127604663,0.010546497974876494,2,-7.891636367067941,-8.413993290779665,11.95064420057767,-16.78037107693426,-2.360441817468027,-15.881901096431385
47,48,0.09503585320835288,0.010444796511028349,2,-8.045247430122483,-8.686864635030233,12.351542679559277,-16.36695480510815,-0.4306819916991276,-16.7874875246508
48,49,0.12093823844933861,0.010570663700342193,2,-7.499770382634791,-8.790926115436264,11.327257575709332,-17.059489608548184,-2.616685362069807,-16.12985315765476
49,50,0.0925673740496454,0.010443601063310822,2,-8.158104858816936,-8.552018668309383,12.521294844894282,-16.30556878096793,-0.4712158731216275,-16.65340335375478
50,51,0.10902988102618148,0.010263907405986641,2,-8.02065273341251,-8.190428664833316,12.19261248847102,-15.718306110143835,-1.877400719007225,-15.58404372005193
51,52,0.09137790700703695,0.01054740382011139,2,-7.954183219437512,-8.754605837068237,12.176244105332195,-16.771808675943056,-0.8363341671379456,-16.79124691574941
52,53,0.100894466779791,0.010445435413523827,2,-7.985129621687717,-8.728020295067479,12.483814795364754,-16.59108458177327,0.04279356864567241,-16.84176961860407
53,54,0.0892598004306757,0.010477415455273814,2,-7.969438536474948,-8.551347379355377,12.086266408374078,-16.433221493196406,-1.501461541521306,-16.322757372720773
54,55,0.09867535421911358,0.01049007767117986,2,-7.878820735086746,-8.488439648930306,11.997596971454268,-16.62681913636532,-1.8996642011728913,-16.049125334069608
55,56,0.08946221278546142,0.010456116801066225,2,-8.003640756363549,-8.637258388505252,12.263056252533024,-16.431920887922445,-0.7979275440675685,-16.6028969770055
56,57,0.09842609033647225,0.010495445031482515,2,-7.714475272241165,-8.651698855716447,11.741765275332178,-16.73032252949038,-1.9680342100657051,-16.166374046049196
57,58,0.08884197379838848,0.010456562055353742,2,-8.047197462172992,-8.576938715161148,12.326412452503757,-16.411757218098543,-0.8454204573576469,-16.531646026828383
58,59,0.09395561466890252,0.01036136168642939,2,-7.949401659199083,-8.389889312988561,12.13687213061812,-16.14406548190042,-1.6059446794559538,-15.941996854414228
59,60,0.08907271446455509,0.010500893286690897,2,-7.952987829377905,-8.663426706048318,12.166401111653677,-16.614872877432397,-1.0287367952174478,-16.578934400415616
60,61,0.08625776271896203,0.010398234271442635,2,-7.967881798215292,-8.86083934497146,12.32563642112324,-16.650137525472907,-0.44918885117475416,-16.13572168769813
61,62,0.08839415470031423,0.010430945041831554,2,-7.892345656796111,-8.676706472281026,12.115650363820683,-16.64397621036997,-1.2870167715116354,-15.969974776209874
62,63,0.0861870960575302,0.010394156249809874,2,-7.9008502501250994,-8.80440384573945,12.302234859795162,-16.712927177487202,-0.5120011840546743,-16.13252018165764
63,64,0.08354078118668144,0.010335099406099117,2,-7.899921764137876,-8.739316898943555,12.267378072562725,-16.56396055993614,-0.812480726637608,-15.727538414376806
64,65,0.08524108563947236,0.010252202465803228,2,-7.87338873151786,-8.777261995391175,12.317866553017247,-16.538504401188014,-0.7043526923476882,-15.301840421357404
65,66,0.08789298369185201,0.010338943087684726,2,-7.756620231997747,-8.879930951091527,12.08768860506563,-16.817810666549192,-0.9848171542573958,-15.506790917146837
66,67,0.08228394971537023,0.01032172294133781,2,-8.10610505878395,-8.819376181360537,12.09259380452395,-17.08329711178409,-0.2584915353583259,-15.570473956215995
67,68,0.0805009419601528,0.010370804740355356,2,-8.30293782090616,-8.880012846319811,12.007364411260681,-17.467867794533618,0.3247696198409544,-15.241875949270927
68,69,0.08344737337111495,0.010321642549177633,2,-8.063062991230721,-8.908541351867754,12.203900714233752,-17.028107175753703,0.14077352084728623,-15.585469541132603
69,70,0.0908240424654824,0.010416568579654843,2,-8.300936002440075,-8.714853673315996,12.270599842711512,-16.924371555975988,0.2137707952946073,-16.0748796081909
70,71,0.0828970364946072,0.010340535227736036,2,-7.892699174608329,-8.838661631647645,12.1334164144771,-16.84445088890589,-0.685170166869395,-15.648813089907854
71,72,0.08069090882015921,0.010266787449563207,2,-8.064613561686876,-8.726552708328125,11.968578691105188,-17.156815818196606,-0.4005179463529146,-15.283645971709511
72,73,0.0814691026285002,0.010228409204447068,2,-8.186232880297656,-8.757037828423027,11.880761529536612,-17.241989046418766,-0.3005445342390747,-15.003889407767293
73,74,0.07766831836404252,0.010323787154949436,2,-8.098475318924226,-9.025468169796095,12.18544908003615,-17.297517326856273,0.4272880445726528,-14.908524989511237
74,75,0.07525229618358549,0.010459178623341302,2,-8.128705939037182,-9.242582462003874,12.29399818787629,-17.544502773088425,1.1434377947137642,-14.401844583328309
75,76,0.07682491777682952,0.010444154251269029,2,-8.312829025117768,-9.045146043919855,11.895295243600483,-17.86395060569619,0.8867301559511481,-14.660974433328693
76,77,0.0785364453312901,0.010227621433341768,2,-8.232943142653935,-8.921456488346358,11.855904111718365,-17.678418466526132,0.18212812016754126,-14.494878270638257
77,78,0.0721090313899614,0.010475610897482782,2,-8.51672161529153,-9.018934494132706,11.83388431055544,-18.140063945914022,1.2971712368965345,-14.046889782106472
78,79,0.07008541587423818,0.010657343760167729,2,-8.828732835633131,-9.109070925375239,11.684118258594609,-18.787870474418085,2.2883419387794994,-13.245928128205783
79,80,0.07565336735932313,0.010635900398939533,2,-8.437354561380694,-9.217902663008061,12.020991438515258,-18.257819597734247,1.7755077619390722,-14.105826371059873
80,81,0.07190796307898753,0.010798386268359337,2,-8.683220879889415,-9.412171101329609,11.95064519275004,-18.709994085802293,2.6008230768169076,-13.43346327356777
81,82,0.06930011081228934,0.010703390171450876,2,-8.571657640331216,-9.436097048341189,11.89295306642433,-18.812984206554837,2.6342199962816895,-12.872429070771965
82,83,0.0687976046075502,0.01086968288699863,2,-8.706017550043743,-9.71413914935188,11.835747394006155,-19.48554241256545,3.788945184502057,-11.687705631522483
83,84,0.0686371950905798,0.011060593963016748,2,-8.799343787713374,-9.658880959983147,12.03769446006258,-19.204808183242093,3.979133850733275,-12.683702536366049
84,85,0.0638461515280781,0.011477080227854248,2,-9.082544110243095,-10.027593195801543,12.12858963423469,-19.96800304160007,5.877636716016141,-11.778114669229943
85,86,0.06544209507306337,0.011188369803951234,2,-8.97602960029132,-9.862673788370214,12.07606812505853,-19.72062685604,4.938167334971333,-11.55665311897603
86,87,0.06607230222067371,0.011180780124617967,2,-9.031062410331938,-9.904840877736056,11.968730825658179,-19.814360283437196,5.10360958666083,-11.26207676388357
87,88,0.06578926873790553,0.011383986354275193,2,-9.640496523107036,-10.100913883984308,11.587301622224441,-20.0,7.0557368178684925,-9.919469278466885
88,89,0.06819535852720497,0.011362560294781552,2,-9.40507346332734,-10.16090617221014,11.80954009384216,-20.0,7.0833227827825445,-9.716519256527128
89,90,0.07012237551778272,0.011684313850081408,2,-9.451675050148358,-10.814618097109477,12.11787430641344,-20.0,8.994130868820966,-8.727584777996231
90,91,0.06751798182633295,0.010950543521123767,2,-8.984468389261938,-9.535457718308798,11.792557270549317,-19.309646286679268,3.964789171289866,-12.116342290653396
91,92,0.059529256666330715,0.011624978931310462,2,-9.667207282143814,-10.149989396118475,11.951848463182948,-20.0,7.552142285361012,-10.428686161056497
92,93,0.05349960797300569,0.011959755487846828,2,-10.147802148193847,-10.367914519501774,12.009898997771344,-20.0,9.43374083579049,-9.799176425823504
93,94,0.06878389443290314,0.011350944878441523,2,-9.215727597149051,-9.772225155690759,12.044842064656672,-19.604212155918844,5.041237371416506,-12.427424925817313
94,95,0.06462999275979782,0.011359656440696543,2,-9.35773699678277,-10.063735918080294,11.868365586545789,-19.90105303897971,6.572801429941035,-10.394245673849674
95,96,0.059786806599820726,0.011817382383066951,2,-9.760755540388061,-10.573766342849265,12.08709432661501,-20.0,9.029108402459576,-9.453569686089807
96,97,0.05539527278280119,0.011873152214261924,2,-9.957392562670108,-10.427358338459744,11.95037527182509,-20.0,9.198787592354861,-9.704999520261712
97,98,0.05613249546804642,0.011841145831617382,2,-9.453590463082698,-10.34010015036997,12.452829025125709,-19.86322764553993,7.96101061930932,-10.976117086276673
98,99,0.05337184331961297,0.012222665326830074,2,-10.27724434016221,-10.737482366650651,12.08964948898068,-20.0,11.086194530319144,-9.14542123486774
99,100,0.0717148160213685,0.012716531992939486,2,-10.927851710097656,-11.174886655790868,12.096440170941754,-20.0,14.16020812799305,-7.939805292813595
0,1,0.4602471788306718,0.007195442211683631,3,-2.444702541944043,-13.714678570251863,-19.816719825610967,-0.6333396069306048,5.069212556644935,1.49400016871936
1,2,0.4602471788306718,0.007215814732866497,3,-2.5669376690412453,-13.714678570251863,-19.816719825610967,-0.6333396069306048,5.069212556644935,1.49400016871936
2,3,0.4602471788306979,0.007309731199769059,3,-2.444702541944043,-14.400412498764457,-19.816719825610967,-0.6333396069306048,5.069212556644935,1.49400016871936
3,4,0.4602471788306718,0.0072259889074151335,3,-2.444702541944043,-13.714678570251863,-20.0,-0.6333396069306048,5.069212556644935,1.49400016871936
4,5,0.4602471746451898,0.007200720041741384,3,-2.444702541944043,-13.714678570251863,-19.816719825610967,-0.665006587277135,5.069212556644935,1.49400016871936
5,6,0.45017345638461087,0.007237685649655674,3,-2.444702541944043,-13.714678570251863,-19.816719825610967,-0.6333396069306048,5.322673184477182,1.49400016871936
6,7,0.462917819323171,0.0072078922130896245,3,-2.444702541944043,-13.714678570251863,-19.816719825610967,-0.6333396069306048,5.069212556644935,1.5687001771553282
7,8,0.4541862871719357,0.007253902034620835,3,-2.485447584309777,-13.943256546422727,-19.877813217073978,-0.6438952670461149,5.153699432589017,1.419300160283392
8,9,0.4548455575200557,0.007133453326225317,3,-2.499029265098355,-13.105137300462893,-19.898177680894975,-0.6474138204179516,5.181861724570377,1.4691001659073706
9,10,0.4530566212583848,0.007186350424849307,3,-2.517138172816459,-13.587690805712494,-19.680956733470936,-0.6521052249137338,5.219411447212192,1.4608001649700406
10,11,0.4506876916264901,0.007186703163392216,3,-2.3783032136443283,-13.545361550866037,-19.81898254381329,-0.6583604309081101,5.2694777440679434,1.4497334970536015
11,12,0.4475457036491546,0.007204162668477951,3,-2.478405231308291,-13.488922544404101,-19.81973678321407,-0.6667007055672787,5.336232806542279,1.4349779398316813
12,13,0.44133499596291126,0.007208522896875113,3,-2.4952565759904157,-13.376044531480218,-19.821245262015623,-0.6833812548856155,5.469742931490952,1.4054668253878422
13,14,0.4413350015135324,0.007201485790131437,3,-2.4952565759904166,-13.376044531480215,-19.821245262015623,-0.6411586144235751,5.469742931490954,1.4054668253878422
14,15,0.44210702173601557,0.007291429993616206,3,-2.439672289800125,-14.075888211608294,-19.714143267105165,-0.6566663126179664,5.45305416587237,1.409155714693322
15,16,0.43886333750481665,0.007183490604885817,3,-2.4379955390854846,-13.281979520710312,-19.679951080936554,-0.6644418811804202,5.581001368948179,1.4555742384539443
16,17,0.43151709390502385,0.0071482848900183095,3,-2.414269516473338,-12.951341007854104,-19.58102001286784,-0.674715188247573,5.794652337127761,1.4737112775392203
17,18,0.432824684790087,0.007238353703047008,3,-2.3720153984644297,-13.425428662134411,-19.843495324338562,-0.6637685777574145,5.707036317630196,1.4183779379570218
18,19,0.4293060918553282,0.007255217811055695,3,-2.5087544192432607,-13.427780287403671,-19.713640440837963,-0.659316087379473,5.802822878628531,1.4189927528412678
19,20,0.4191505387172287,0.00728947513488743,3,-2.5739800220427265,-13.368989655672486,-19.6609693893503,-0.6597939156151544,6.069495445908824,1.4036223807351007
20,21,0.41962505257662713,0.007221498486536163,3,-2.4854475843097745,-13.14323362982471,-19.6639863469534,-0.6931550142518281,5.998568192029836,1.3446001518474229
21,22,0.4199908600232004,0.007144443640215608,3,-2.505736267956909,-12.471139127873752,-19.749843932075287,-0.6819912091090874,6.050025219353804,1.4079260849248278
22,23,0.4139527847574166,0.0072153737937284395,3,-2.4536452124221153,-12.869347673466343,-19.61894149385138,-0.7111097721986493,6.226763883022837,1.4124347274093032
23,24,0.40134514568562984,0.0072223177955269375,3,-2.432839530637965,-12.61599924445941,-19.51778960976926,-0.7460853510861865,6.60527435878878,1.4159186784200335
24,25,0.40134515547409794,0.007212934986535376,3,-2.432839530637965,-12.615999244459406,-19.51778960976926,-0.6897884971367991,6.605274358788781,1.415918678420033
25,26,0.3988658073142643,0.007174631274859599,3,-2.576355418888463,-12.296805307913544,-19.38697097592322,-0.718074480724795,6.667393653035733,1.4021878126718579
26,27,0.3836992941670056,0.007142770060765903,3,-2.67852542910048,-11.732493630803113,-19.158708801715548,-0.7452274322084853,7.147572320738501,1.3940927500292757
27,28,0.3847624031860099,0.0072628618114708365,3,-2.6221866050886025,-12.364610503176856,-19.508675883676517,-0.7306319515549404,7.030750961408414,1.3203149639196776
28,29,0.3838239943386277,0.007306175785025269,3,-2.569536632648929,-12.809302841591578,-19.25946261500281,-0.7395695115087104,7.102286659867241,1.3568964495323534
29,30,0.3739268389958626,0.007257346704867753,3,-2.6178549990757816,-12.025898076896237,-19.21047895614116,-0.7438772054515974,7.521649843137013,1.4243211485047351
30,31,0.3555532747170995,0.007275270814033553,3,-2.684058706458785,-11.467230300432,-18.983725260735042,-0.769238301051482,8.283190668690601,1.4641816468333912
31,32,0.355371290997324,0.007184635282898527,3,-2.5660154561481825,-11.166222265968297,-18.987747870872518,-0.8137197659003801,8.188620996851949,1.385485341649821
32,33,0.3324360602034019,0.007132215356904069,3,-2.562033173200911,-10.064838571116205,-18.65113711163363,-0.890682691042993,9.248183772323511,1.3764168221071813
33,34,0.3465671240754363,0.007234268888040153,3,-2.7502204950739264,-11.06882578606698,-18.84204348440835,-0.8506899156808001,8.53381188848357,1.360021758527271
34,35,0.33275156339522344,0.007228869776552986,3,-2.8560141498859126,-10.553101299936166,-18.61679477595471,-0.8292612499296175,9.176657731715165,1.34138945189635
35,36,0.3304359717912836,0.0071769950823031385,3,-2.7446095903677117,-10.20065364013849,-18.328614799473513,-0.8775910822524224,9.466483385864448,1.444017995722263
36,37,0.3139859193150082,0.007134061717719296,3,-2.8058210830072667,-9.118675208619308,-17.73858425737201,-0.9510706476011634,10.684349598092464,1.5058695116235556
37,38,0.31385288277004925,0.007076309752980047,3,-2.876021046260165,-8.525752090733015,-18.070868615603622,-0.9391539009961367,10.588968666814031,1.4570941974733214
38,39,0.29895885852521714,0.006961376736957436,3,-3.0292632530657837,-6.3839767153037315,-17.476571615904028,-1.03894609573985,12.332309670287426,1.5071930714438055
39,40,0.29811735942908485,0.007179251035969928,3,-2.883944857797048,-7.81972232968835,-17.610910033620378,-1.0314022014734836,12.271928789125745,1.4575980041145757
40,41,0.29027065470729774,0.007197491523571944,3,-2.9866545721453317,-5.863336679130967,-16.83701064957279,-1.1744895861059828,14.834107023319369,1.489350631157226
41,42,0.29141984673933263,0.00702082385254841,3,-2.979276869000926,-6.217021119625787,-17.070322037546795,-1.14247509431532,13.319949226049904,1.3958987687517381
42,43,0.29096621687557683,0.0069906774333778985,3,-2.9894672050281184,-4.998157411843742,-16.62142999825297,-1.158285205897509,14.664707118779045,1.5120176604660145
43,44,0.2920570562046879,0.0069166790971400315,3,-2.9281579019302004,-3.662233935277081,-16.181557114139366,-1.2893885236379885,15.85121107123541,1.5875260366201571
44,45,0.29454884607171405,0.006941488096867601,3,-3.3441804548582983,-2.016295118817334,-15.324021445962352,-1.3608690267229449,17.98069413026436,1.6228684045803177
45,46,0.29401674931856997,0.006875450529101817,3,-3.2798456690022872,-0.5949984513802402,-15.43172002975409,-1.437080529872035,18.97664314855271,1.5324153460495302
46,47,0.2950219610234681,0.007019493440578462,3,-3.1399309709226033,-1.4000375233879865,-15.012115475838755,-1.4819165597774102,19.543460902446178,1.5394992110978558
47,48,0.29229614820229133,0.007004964264673207,3,-3.112264041458398,-2.6460223213669227,-15.628229510855075,-1.3711739437680202,17.74067309440649,1.5314226761843432
48,49,0.28983451974447216,0.0070605408032701706,3,-2.7477082979967893,-5.977628187390914,-17.266068334078014,-1.1634286011426735,13.815069430516612,1.3933419684960189
49,50,0.29750832109343833,0.007120067156471456,3,-2.449472219566035,-7.958294721677703,-18.23709177813585,-1.0647083883525381,11.73225708064274,1.2785787504538693
50,51,0.30744973278727367,0.007188275129092072,3,-2.6346639601843,-9.193134766831564,-17.769819185060918,-0.9959997884171297,11.098595839549564,1.4374372345089697
51,52,0.2910046111452888,0.006953656679099381,3,-3.1185502417977906,-2.744532530243071,-16.016244818580795,-1.3268103445083086,17.007131321301923,1.50867081816439
52,53,0.29867271243068433,0.007041658864996075,3,-2.8043409878413215,-7.174947633136931,-17.702648139868504,-1.0471185081012406,12.0900519693276,1.4308459517008383
53,54,0.2904446296088203,0.007014137914753923,3,-3.035283278054129,-3.7782536493094248,-16.146834168108434,-1.2901600848513253,16.328017813136768,1.5062784950634671
54,55,0.28805190784503815,0.007162430305067213,3,-3.0241555860774954,-6.197409257237554,-17.13774622124057,-1.1291611153023842,14.138449573132464,1.3476600774127947
55,56,0.28757531749918497,0.007285305909030796,3,-3.0721544281511424,-7.464996918217791,-17.615840774791167,-1.0490474111345818,13.28206882408099,1.2277270978091135
56,57,0.29015780439370636,0.0071464462351529595,3,-3.003995805390174,-4.058614005752849,-16.430820876914595,-1.244931983564807,16.657084617661667,1.4832301216336718
57,58,0.2925482922989354,0.007277876593953185,3,-2.8265376204574375,-7.969129753638826,-17.623090115325198,-1.0333039463906513,12.853220287862896,1.3619778400441138
58,59,0.289549428366069,0.007034711657812832,3,-3.0455470864627023,-4.05068183609201,-16.417956142766897,-1.2534337449788944,15.968653562942166,1.471997573634321
59,60,0.2867113220258117,0.0072555339144863085,3,-2.9743139510386376,-5.399679680120908,-16.950080317157656,-1.233545264695246,15.630293305106811,1.3452909687985914
60,61,0.2850013815044285,0.007387962155040514,3,-2.9667373240438977,-5.600440814259491,-17.114405476610003,-1.2711752940941148,16.113086398270696,1.2619276229648797
61,62,0.28676893066422976,0.007356681513205815,3,-2.905649226675883,-7.226979164305249,-17.74719991680272,-1.0953421221556927,13.895338805793738,1.2695798435016101
62,63,0.28390479470692787,0.00722639123426575,3,-2.9272761507615304,-5.596443629541801,-17.36041985774834,-1.1846301329176052,15.07632685643592,1.2132507781893125
63,64,0.28077252361000404,0.007240841089612653,3,-2.8975869400696297,-5.462997104747217,-17.622124461836115,-1.1897004063234164,15.197436772994195,1.0752008517053557
64,65,0.2862230626453863,0.007308901474171301,3,-2.8744652957431756,-7.869294002584709,-18.163710825380377,-1.095777209711651,12.766799980537801,1.0833615310700941
65,66,0.2806384862895424,0.007477593796354467,3,-3.1730051357186877,-6.580835092677909,-17.62767753198441,-1.1547301283234432,15.259392017689919,1.0699228717324392
66,67,0.27717397047691,0.007686120292896616,3,-3.385653554579637,-6.882438545321408,-17.808482130937605,-1.1503808919138283,15.98155331127657,0.9082133233506493
67,68,0.278100646677968,0.0077205591535063995,3,-2.98853516995842,-9.45170034705328,-18.939298386019097,-1.030374033465534,13.110107801375833,0.8033391831662469
68,69,0.2770304141212338,0.007615049317113635,3,-2.9340547422057393,-6.699619741205995,-18.182566291070806,-1.2285359080868306,15.739372199335286,0.9061470207771651
69,70,0.2744404145372856,0.0077799210211550555,3,-2.8650048992330372,-6.316931152700096,-18.46592904921063,-1.3182801565629552,16.968023886962435,0.7453569822611907
70,71,0.27246527373939083,0.0076847535489217,3,-3.0870118345333823,-6.634288157916819,-18.290783526528557,-1.2565538752014738,16.150330578012102,0.689553321337862
71,72,0.2672916814151941,0.007848789566779642,3,-3.177693138462132,-6.337942654722603,-18.56257533139147,-1.3371597517243643,17.277826464121283,0.39954006025598776
72,73,0.2748431794912405,0.007912496285492324,3,-3.2192717130390758,-5.481522870349989,-18.007227453287932,-1.3365796349830863,18.78254489779587,0.6478311434980093
73,74,0.26325643289377465,0.008008280314773717,3,-3.2111778144034133,-7.710736744038707,-19.35414012761761,-1.1829829975636135,16.326077979904703,0.26456622511426686
74,75,0.252362101501665,0.00831747631039043,3,-3.333398059583171,-8.765884708928315,-20.0,-1.1388868492983626,16.432573770721703,-0.23411447381103967
75,76,0.25943395255316043,0.008488267067815164,3,-3.4255985715488615,-8.949142988278012,-19.63904632177946,-1.247520032992627,17.653439937757035,0.014854554534992515
76,77,0.2633466471675277,0.008055249482885043,3,-3.480338142190218,-4.792920626380196,-18.555121709516598,-1.479228405692874,20.0,0.02388801353034975
77,78,0.25423833394374445,0.008547187309272761,3,-3.1147812867725273,-6.665676455131663,-19.93481782412443,-1.4688373851709282,19.72324967450954,-0.37576122992748584
78,79,0.24850339175325292,0.008454461731921716,3,-3.2463329862242407,-8.461309991696972,-20.0,-1.326724558830951,17.235826346894793,-0.45657650788334425
79,80,0.23520822915479175,0.008667351933493408,3,-3.259863622816823,-9.951203552370462,-20.0,-1.3217970207548837,16.46246707144426,-1.008780333574021
80,81,0.23614753992933765,0.008989397457820672,3,-3.7322193745582064,-8.837325842570321,-20.0,-1.346196325315058,18.881828419222174,-1.1388147852582629
81,82,0.23284952597545916,0.009166103362899473,3,-3.6043732140278024,-9.649442069830386,-20.0,-1.3303289213505471,19.106693160430282,-1.30578281175781
82,83,0.21545234850103173,0.00976804379718721,3,-3.8177132518106376,-11.305191777384277,-20.0,-1.3269135061636383,20.0,-2.158444247764709
83,84,0.22059309285819229,0.009326498473261396,3,-3.41418658017319,-13.365221148507485,-20.0,-1.1374886342056256,16.384519624551565,-1.6575748521305251
84,85,0.21148594478728694,0.009332131829794792,3,-3.4651221536893235,-10.681024840019493,-20.0,-1.3325198739768722,18.308106249059378,-2.206017862023674
85,86,0.1870771632136355,0.00972646049668873,3,-3.484883944759554,-11.546965765890235,-20.0,-1.3750197944689946,18.635439404710553,-3.3164540703030068
86,87,0.19409494441472105,0.009707025151028593,3,-3.8993069911280003,-14.591587810085368,-20.0,-1.0799299915645926,15.875693089040546,-2.7956330243530356
87,88,0.1769112069503833,0.01041078279276957,3,-3.8693265288322998,-14.433280590007737,-20.0,-1.3902282415259015,18.980742098934662,-3.7911192973168144
88,89,0.13772580753202351,0.01141496499011895,3,-4.137290763456864,-17.266978530547448,-20.0,-1.5158989376396708,20.0,-5.569621709069701
89,90,0.1599719932694472,0.010547384156105418,3,-3.6055290101568165,-17.17172368569144,-20.0,-1.2394863029507444,16.904211310693462,-4.363354627140071
90,91,0.1358536106105034,0.011496107087970019,3,-4.193106557678198,-18.464686020331623,-20.0,-1.236448701576205,19.47082073822112,-5.611580510012997
91,92,0.08250961473113233,0.012294413860888035,3,-4.659728025108885,-20.0,-20.0,-1.1937745419868655,20.0,-7.912980598232484
92,93,0.10305073074294957,0.011700610959033693,3,-4.453964081967062,-17.262261374692102,-20.0,-1.4395190573858763,20.0,-7.0479212401571445
93,94,0.0709313941155052,0.011810912638836497,3,-4.262521020381756,-20.0,-20.0,-1.2876293691686098,17.13844793481485,-8.17687750865377
