,Run No,Loss,Repeat,EDH_prefactor,EDH_Ea,Hyd_prefactor,Hyd_Ea,RWGS_prefactor,RWGS_Ea
45,46,0.39589061551726545,0,6.4384271426648665,158.71050476788213,8.631629638010837,109.04590713577598,7.180478746036604,55.16508228976829
46,47,0.34689604479884845,0,6.458688744618934,159.5515377089588,8.610348992041509,109.95232183288041,7.2238577143864005,56.37258827825778
47,48,0.36280683517812046,0,6.397315570873808,159.30214598153373,8.545817678693506,109.21400750806319,7.276075838261416,55.72584397686737
48,49,0.34799768322874625,0,6.421633634143042,159.3061257446476,8.576710209029423,109.42371818803267,7.247808038022373,55.85785636016448
49,50,0.3767044849941495,0,6.417541561404181,158.5224021225235,8.606458228372613,110.40251163347031,7.1906462678806635,56.59027405775038
50,51,0.3458430697162948,0,6.4502702280518225,159.55551661006453,8.602168049612583,109.35376975129907,7.233869815922732,55.777489760878154
51,52,0.35363081289545395,0,6.484005213210008,157.66037674150476,8.654156023209499,109.93392606477005,7.25426954411672,56.20347118592126
52,53,0.34491428900422383,0,6.465155073872347,158.36036112305703,8.631947557105851,109.8112004128979,7.239941719526592,56.11870234957393
53,54,0.3521770434948209,0,6.4411563943151275,157.69744497944504,8.69339196007926,111.48454917889262,7.182042796527025,55.985614903790754
54,55,0.3448085240218086,0,6.444587014369787,158.24996493535738,8.658181858989527,110.70643697431787,7.202000641118038,56.01205234769064
55,56,0.349209498508856,0,6.410941306507478,158.88721005985352,8.642940765279016,109.90683346224874,7.237990619065254,56.000630206570094
56,57,0.3437262506790001,0,6.458960745638253,158.67241078435373,8.623333337048111,110.08093684169287,7.21320634817442,56.0453638911782
57,58,0.34546961209754895,0,6.4767172682113525,157.97065702096177,8.698569126560296,110.84115946027708,7.18359360897104,56.265551476124394
58,59,0.3524537683364472,0,6.445671665599601,157.19828482731822,8.694337055054476,110.60883502456153,7.194122564135225,55.71514062398664
59,60,0.3426802834027636,0,6.4554344748641,158.96322448854863,8.63134600779475,110.1164501308007,7.216423926823607,56.20822636468999
60,61,0.3401569250834109,0,6.455811597770804,156.9968752190405,8.712243983544123,111.46161389931012,7.17829516623252,56.45381800930356
61,62,0.34129081953196916,0,6.458582282630296,155.71755452352846,8.767281950509894,112.51553597331565,7.150507841387412,56.79198213351626
62,63,0.34829180745871974,0,6.422396000797759,158.25714087416952,8.620401192257686,110.18104233667643,7.226805225604706,56.02851180511704
63,64,0.3420127281234836,0,6.463136951357955,158.0422779842637,8.679027142984644,110.67613017937691,7.1943965131294565,56.206291558372556
64,65,0.34822029319207326,0,6.496971052112377,158.9878143765037,8.61216841718409,110.0609556809577,7.233426069816155,56.30412462564833
65,66,0.34186776339915775,0,6.437285938412124,157.8273714454034,8.677935763274707,110.68271426912025,7.194353043843082,56.109051317378054
66,67,0.3484751250292424,0,6.439917166931992,157.89034716259874,8.695408474106104,111.43022701864166,7.159616826913784,56.22623214663039
67,68,0.3418400936180027,0,6.458845597137258,158.24285763294245,8.647812786355914,110.21595706433385,7.21986049637339,56.145584798838044
