,Run No,Loss,Reg. Loss,Repeat,TS12,TS16,TS47,TS49,Cl*,H*,CH3CH3*,CH3CH2*,ClCH2CH2Cl*,ClCH2CH2*,CH2CH2*
115,116,36.6734573592226,1.4429378738231537,0,-19.038461038662046,25.61482308191161,-29.824946740143744,-26.79207243169422,32.39991005144168,37.61800435219329,-6.2734483482515255,-17.28284746631589,-2.1903108790530355,20.62786821139507,22.130840226868546
116,117,36.67345735942556,1.4429378740261227,0,-19.038461048662047,25.61482309191161,-29.824946740143744,-26.79207243169422,32.39991005144168,37.61800435219329,-6.2734483482515255,-17.28284746631589,-2.1903108790530355,20.62786821139507,22.130840226868546
117,118,36.673457359173575,1.442937873774124,0,-19.038461048662047,25.61482308191161,-29.824946730143743,-26.79207243169422,32.39991005144168,37.61800435219329,-6.2734483482515255,-17.28284746631589,-2.1903108790530355,20.62786821139507,22.130840226868546
118,119,36.67345735918736,1.4429378737879097,0,-19.038461048662047,25.61482308191161,-29.824946740143744,-26.79207242169422,32.39991005144168,37.61800435219329,-6.2734483482515255,-17.28284746631589,-2.1903108790530355,20.62786821139507,22.130840226868546
119,120,36.67345735945641,1.4429378740569647,0,-19.038461048662047,25.61482308191161,-29.824946740143744,-26.79207243169422,32.39991006144168,37.61800435219329,-6.2734483482515255,-17.28284746631589,-2.1903108790530355,20.62786821139507,22.130840226868546
120,121,36.67345735948013,1.442937874080683,0,-19.038461048662047,25.61482308191161,-29.824946740143744,-26.79207243169422,32.39991005144168,37.61800436219329,-6.2734483482515255,-17.28284746631589,-2.1903108790530355,20.62786821139507,22.130840226868546
121,122,36.67345735928062,1.4429378738811764,0,-19.038461048662047,25.61482308191161,-29.824946740143744,-26.79207243169422,32.39991005144168,37.61800435219329,-6.273448338251526,-17.28284746631589,-2.1903108790530355,20.62786821139507,22.130840226868546
122,123,36.673457359230575,1.4429378738311338,0,-19.038461048662047,25.61482308191161,-29.824946740143744,-26.79207243169422,32.39991005144168,37.61800435219329,-6.2734483482515255,-17.28284745631589,-2.1903108790530355,20.62786821139507,22.130840226868546
123,124,36.67345735929918,1.4429378738997365,0,-19.038461048662047,25.61482308191161,-29.824946740143744,-26.79207243169422,32.39991005144168,37.61800435219329,-6.2734483482515255,-17.28284746631589,-2.1903108690530355,20.62786821139507,22.130840226868546
124,125,36.6734573594029,1.442937874003455,0,-19.038461048662047,25.61482308191161,-29.824946740143744,-26.79207243169422,32.39991005144168,37.61800435219329,-6.2734483482515255,-17.28284746631589,-2.1903108790530355,20.627868221395072,22.130840226868546
125,126,36.67345735940973,1.4429378740102867,0,-19.038461048662047,25.61482308191161,-29.824946740143744,-26.79207243169422,32.39991005144168,37.61800435219329,-6.2734483482515255,-17.28284746631589,-2.1903108790530355,20.62786821139507,22.130840236868547
126,127,97.14586640766395,0.2795973587599397,0,-10.178910505454025,9.380155103552028,-15.114097476429166,-15.483276874409368,12.718212052913264,14.165386038392537,-1.317638927931055,-8.30860549504646,-3.899518659492306,7.903479336922511,7.7208572024883955
127,128,97.14586640761767,0.27959735871367186,0,-10.178910495454025,9.380155103552028,-15.114097476429166,-15.483276874409368,12.718212052913264,14.165386038392537,-1.317638927931055,-8.30860549504646,-3.899518659492306,7.903479336922511,7.7208572024883955
128,129,97.14586640770658,0.2795973588025767,0,-10.178910505454025,9.380155113552028,-15.114097476429166,-15.483276874409368,12.718212052913264,14.165386038392537,-1.317638927931055,-8.30860549504646,-3.899518659492306,7.903479336922511,7.7208572024883955
129,130,97.14586640759526,0.27959735869123914,0,-10.178910505454025,9.380155103552028,-15.114097466429165,-15.483276874409368,12.718212052913264,14.165386038392537,-1.317638927931055,-8.30860549504646,-3.899518659492306,7.903479336922511,7.7208572024883955
130,131,97.14586640759357,0.27959735868956115,0,-10.178910505454025,9.380155103552028,-15.114097476429166,-15.483276864409367,12.718212052913264,14.165386038392537,-1.317638927931055,-8.30860549504646,-3.899518659492306,7.903479336922511,7.7208572024883955
131,132,97.14586640772175,0.2795973588177497,0,-10.178910505454025,9.380155103552028,-15.114097476429166,-15.483276874409368,12.718212062913265,14.165386038392537,-1.317638927931055,-8.30860549504646,-3.899518659492306,7.903479336922511,7.7208572024883955
132,133,97.14586640772833,0.27959735882432774,0,-10.178910505454025,9.380155103552028,-15.114097476429166,-15.483276874409368,12.718212052913264,14.165386048392538,-1.317638927931055,-8.30860549504646,-3.899518659492306,7.903479336922511,7.7208572024883955
133,134,97.14586640765796,0.2795973587539503,0,-10.178910505454025,9.380155103552028,-15.114097476429166,-15.483276874409368,12.718212052913264,14.165386038392537,-1.317638917931055,-8.30860549504646,-3.899518659492306,7.903479336922511,7.7208572024883955
134,135,97.1458664076262,0.2795973587221733,0,-10.178910505454025,9.380155103552028,-15.114097476429166,-15.483276874409368,12.718212052913264,14.165386038392537,-1.317638927931055,-8.30860548504646,-3.899518659492306,7.903479336922511,7.7208572024883955
135,136,97.14586640764624,0.2795973587422146,0,-10.178910505454025,9.380155103552028,-15.114097476429166,-15.483276874409368,12.718212052913264,14.165386038392537,-1.317638927931055,-8.30860549504646,-3.899518649492306,7.903479336922511,7.7208572024883955
136,137,97.14586640769987,0.2795973587958646,0,-10.178910505454025,9.380155103552028,-15.114097476429166,-15.483276874409368,12.718212052913264,14.165386038392537,-1.317638927931055,-8.30860549504646,-3.899518659492306,7.903479346922511,7.7208572024883955
137,138,97.14586640769905,0.27959735879503445,0,-10.178910505454025,9.380155103552028,-15.114097476429166,-15.483276874409368,12.718212052913264,14.165386038392537,-1.317638927931055,-8.30860549504646,-3.899518659492306,7.903479336922511,7.720857212488395
138,139,36.03865540055423,1.4356528959126134,0,-18.99907737036249,25.5426545291344,-29.759552073440297,-26.741801036547088,32.31241829228496,37.513749585492825,-6.251418110603245,-17.242953946091003,-2.197908881800876,20.571304028421377,22.066783011667106
139,140,36.038655400467874,1.435652895826254,0,-18.999077360362488,25.5426545291344,-29.759552073440297,-26.741801036547088,32.31241829228496,37.513749585492825,-6.251418110603245,-17.242953946091003,-2.197908881800876,20.571304028421377,22.066783011667106
140,141,36.038655400670336,1.4356528960287165,0,-18.99907737036249,25.5426545391344,-29.759552073440297,-26.741801036547088,32.31241829228496,37.513749585492825,-6.251418110603245,-17.242953946091003,-2.197908881800876,20.571304028421377,22.066783011667106
141,142,36.03865540041895,1.4356528957773425,0,-18.99907737036249,25.5426545291344,-29.759552063440296,-26.741801036547088,32.31241829228496,37.513749585492825,-6.251418110603245,-17.242953946091003,-2.197908881800876,20.571304028421377,22.066783011667106
142,143,36.03865540043268,1.4356528957910595,0,-18.99907737036249,25.5426545291344,-29.759552073440297,-26.741801026547087,32.31241829228496,37.513749585492825,-6.251418110603245,-17.242953946091003,-2.197908881800876,20.571304028421377,22.066783011667106
143,144,36.0386554007011,1.4356528960594876,0,-18.99907737036249,25.5426545291344,-29.759552073440297,-26.741801036547088,32.31241830228496,37.513749585492825,-6.251418110603245,-17.242953946091003,-2.197908881800876,20.571304028421377,22.066783011667106
144,145,36.03865540072475,1.4356528960831303,0,-18.99907737036249,25.5426545291344,-29.759552073440297,-26.741801036547088,32.31241829228496,37.513749595492826,-6.251418110603245,-17.242953946091003,-2.197908881800876,20.571304028421377,22.066783011667106
145,146,36.03865540052581,1.4356528958841972,0,-18.99907737036249,25.5426545291344,-29.759552073440297,-26.741801036547088,32.31241829228496,37.513749585492825,-6.251418100603245,-17.242953946091003,-2.197908881800876,20.571304028421377,22.066783011667106
146,147,36.03865540047585,1.4356528958342358,0,-18.99907737036249,25.5426545291344,-29.759552073440297,-26.741801036547088,32.31241829228496,37.513749585492825,-6.251418110603245,-17.242953936091002,-2.197908881800876,20.571304028421377,22.066783011667106
147,148,36.038655400544236,1.4356528959026231,0,-18.99907737036249,25.5426545291344,-29.759552073440297,-26.741801036547088,32.31241829228496,37.513749585492825,-6.251418110603245,-17.242953946091003,-2.197908871800876,20.571304028421377,22.066783011667106
148,149,36.038655400647734,1.435652896006119,0,-18.99907737036249,25.5426545291344,-29.759552073440297,-26.741801036547088,32.31241829228496,37.513749585492825,-6.251418110603245,-17.242953946091003,-2.197908881800876,20.571304038421378,22.066783011667106
149,150,36.038655400654534,1.435652896012917,0,-18.99907737036249,25.5426545291344,-29.759552073440297,-26.741801036547088,32.31241829228496,37.513749585492825,-6.251418110603245,-17.242953946091003,-2.197908881800876,20.571304028421377,22.066783021667106
150,151,36.03753142385018,1.435638863877355,0,-18.9990014124961,25.542515340274292,-29.759425949127625,-26.741704079937634,32.31224955011462,37.51354851312018,-6.251375621686007,-17.242877004911055,-2.1979235357921345,20.57119493514116,22.066659466848453
151,152,36.037531423763824,1.4356388637909958,0,-18.9990014024961,25.542515340274292,-29.759425949127625,-26.741704079937634,32.31224955011462,37.51354851312018,-6.251375621686007,-17.242877004911055,-2.1979235357921345,20.57119493514116,22.066659466848453
152,153,36.037531423966286,1.4356388639934576,0,-18.9990014124961,25.542515350274293,-29.759425949127625,-26.741704079937634,32.31224955011462,37.51354851312018,-6.251375621686007,-17.242877004911055,-2.1979235357921345,20.57119493514116,22.066659466848453
153,154,36.03753142371492,1.4356388637420854,0,-18.9990014124961,25.542515340274292,-29.759425939127624,-26.741704079937634,32.31224955011462,37.51354851312018,-6.251375621686007,-17.242877004911055,-2.1979235357921345,20.57119493514116,22.066659466848453
154,155,36.03753142372863,1.4356388637558017,0,-18.9990014124961,25.542515340274292,-29.759425949127625,-26.741704069937633,32.31224955011462,37.51354851312018,-6.251375621686007,-17.242877004911055,-2.1979235357921345,20.57119493514116,22.066659466848453
155,156,36.03753142399706,1.4356388640242295,0,-18.9990014124961,25.542515340274292,-29.759425949127625,-26.741704079937634,32.31224956011462,37.51354851312018,-6.251375621686007,-17.242877004911055,-2.1979235357921345,20.57119493514116,22.066659466848453
156,157,36.0375314240207,1.4356388640478712,0,-18.9990014124961,25.542515340274292,-29.759425949127625,-26.741704079937634,32.31224955011462,37.51354852312018,-6.251375621686007,-17.242877004911055,-2.1979235357921345,20.57119493514116,22.066659466848453
157,158,36.03753142382177,1.43563886384894,0,-18.9990014124961,25.542515340274292,-29.759425949127625,-26.741704079937634,32.31224955011462,37.51354851312018,-6.251375611686007,-17.242877004911055,-2.1979235357921345,20.57119493514116,22.066659466848453
158,159,36.0375314237718,1.4356388637989785,0,-18.9990014124961,25.542515340274292,-29.759425949127625,-26.741704079937634,32.31224955011462,37.51354851312018,-6.251375621686007,-17.242876994911054,-2.1979235357921345,20.57119493514116,22.066659466848453
159,160,36.03753142384019,1.4356388638673647,0,-18.9990014124961,25.542515340274292,-29.759425949127625,-26.741704079937634,32.31224955011462,37.51354851312018,-6.251375621686007,-17.242877004911055,-2.1979235257921346,20.57119493514116,22.066659466848453
160,161,36.03753142394369,1.4356388639708613,0,-18.9990014124961,25.542515340274292,-29.759425949127625,-26.741704079937634,32.31224955011462,37.51354851312018,-6.251375621686007,-17.242877004911055,-2.1979235357921345,20.571194945141162,22.066659466848453
161,162,36.03753142395049,1.4356388639776583,0,-18.9990014124961,25.542515340274292,-29.759425949127625,-26.741704079937634,32.31224955011462,37.51354851312018,-6.251375621686007,-17.242877004911055,-2.1979235357921345,20.57119493514116,22.066659476848454
162,163,94.75624772774063,0.7392858289402812,0,-14.588955958975061,17.46133522191316,-22.436761712778395,-21.1124904771735,22.51523080151394,25.839467275756355,-3.7845072748085307,-12.775741249978758,-3.0487210976422205,14.237337136031835,14.893758334668423
163,164,94.7562477276743,0.7392858288739678,0,-14.58895594897506,17.46133522191316,-22.436761712778395,-21.1124904771735,22.51523080151394,25.839467275756355,-3.7845072748085307,-12.775741249978758,-3.0487210976422205,14.237337136031835,14.893758334668423
164,165,94.75624772781998,0.7392858290196511,0,-14.588955958975061,17.46133523191316,-22.436761712778395,-21.1124904771735,22.51523080151394,25.839467275756355,-3.7845072748085307,-12.775741249978758,-3.0487210976422205,14.237337136031835,14.893758334668423
165,166,94.75624772763862,0.7392858288382962,0,-14.588955958975061,17.46133522191316,-22.436761702778394,-21.1124904771735,22.51523080151394,25.839467275756355,-3.7845072748085307,-12.775741249978758,-3.0487210976422205,14.237337136031835,14.893758334668423
166,167,94.75624772764465,0.7392858288443154,0,-14.588955958975061,17.46133522191316,-22.436761712778395,-21.112490467173497,22.51523080151394,25.839467275756355,-3.7845072748085307,-12.775741249978758,-3.0487210976422205,14.237337136031835,14.893758334668423
167,168,94.75624772784298,0.7392858290426234,0,-14.588955958975061,17.46133522191316,-22.436761712778395,-21.1124904771735,22.51523081151394,25.839467275756355,-3.7845072748085307,-12.775741249978758,-3.0487210976422205,14.237337136031835,14.893758334668423
168,169,94.75624772785805,0.7392858290577334,0,-14.588955958975061,17.46133522191316,-22.436761712778395,-21.1124904771735,22.51523080151394,25.839467285756356,-3.7845072748085307,-12.775741249978758,-3.0487210976422205,14.237337136031835,14.893758334668423
169,170,94.75624772772342,0.7392858289230787,0,-14.588955958975061,17.46133522191316,-22.436761712778395,-21.1124904771735,22.51523080151394,25.839467275756355,-3.7845072648085307,-12.775741249978758,-3.0487210976422205,14.237337136031835,14.893758334668423
170,171,94.75624772768253,0.7392858288822096,0,-14.588955958975061,17.46133522191316,-22.436761712778395,-21.1124904771735,22.51523080151394,25.839467275756355,-3.7845072748085307,-12.775741239978757,-3.0487210976422205,14.237337136031835,14.893758334668423
171,172,94.75624772772676,0.7392858289264235,0,-14.588955958975061,17.46133522191316,-22.436761712778395,-21.1124904771735,22.51523080151394,25.839467275756355,-3.7845072748085307,-12.775741249978758,-3.0487210876422206,14.237337136031835,14.893758334668423
172,173,94.75624772780533,0.7392858290049965,0,-14.588955958975061,17.46133522191316,-22.436761712778395,-21.1124904771735,22.51523080151394,25.839467275756355,-3.7845072748085307,-12.775741249978758,-3.0487210976422205,14.237337146031836,14.893758334668423
173,174,94.7562477278083,0.73928582900798,0,-14.588955958975061,17.46133522191316,-22.436761712778395,-21.1124904771735,22.51523080151394,25.839467275756355,-3.7845072748085307,-12.775741249978758,-3.0487210976422205,14.237337136031835,14.893758344668424
174,175,35.90714241904563,1.4337746465714782,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
175,176,35.907142418959324,1.433774646485165,0,-18.988906685930488,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
176,177,35.907142419161666,1.4337746466874965,0,-18.98890669593049,25.524017304467222,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
177,178,35.907142418910446,1.4337746464362842,0,-18.98890669593049,25.52401729446722,-29.74266415724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
178,179,35.90714241892415,1.4337746464499834,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881864360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
179,180,35.90714241919241,1.4337746467182497,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.28982391201249,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
180,181,35.90714241921603,1.4337746467418733,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826226831596,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
181,182,35.90714241901725,1.4337746465430885,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728881504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
182,183,35.9071424189673,1.433774646493148,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.232651597059398,-2.1998710350485724,20.556696558668,22.050240496875094
183,184,35.907142419035644,1.4337746465614785,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710250485725,20.556696558668,22.050240496875094
184,185,35.90714241913908,1.433774646664918,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696568668002,22.050240496875094
185,186,35.90714241914587,1.433774646671707,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240506875095
186,187,35.9072166771566,1.4337701535939753,0,-18.988882358391933,25.523972697187038,-29.742623755958597,-26.728787587894494,32.28976983560341,37.48676179155407,-6.245715277697947,-17.232626954458915,-2.199875730310488,20.556661604264466,22.050200912077226
187,188,35.90721667707028,1.4337701535076621,0,-18.988882348391932,25.523972697187038,-29.742623755958597,-26.728787587894494,32.28976983560341,37.48676179155407,-6.245715277697947,-17.232626954458915,-2.199875730310488,20.556661604264466,22.050200912077226
188,189,35.907216677272615,1.4337701537099932,0,-18.988882358391933,25.52397270718704,-29.742623755958597,-26.728787587894494,32.28976983560341,37.48676179155407,-6.245715277697947,-17.232626954458915,-2.199875730310488,20.556661604264466,22.050200912077226
189,190,35.90721667702141,1.4337701534587812,0,-18.988882358391933,25.523972697187038,-29.742623745958596,-26.728787587894494,32.28976983560341,37.48676179155407,-6.245715277697947,-17.232626954458915,-2.199875730310488,20.556661604264466,22.050200912077226
190,191,35.9072166770351,1.4337701534724805,0,-18.988882358391933,25.523972697187038,-29.742623755958597,-26.728787577894494,32.28976983560341,37.48676179155407,-6.245715277697947,-17.232626954458915,-2.199875730310488,20.556661604264466,22.050200912077226
191,192,35.90721667730337,1.4337701537407468,0,-18.988882358391933,25.523972697187038,-29.742623755958597,-26.728787587894494,32.28976984560341,37.48676179155407,-6.245715277697947,-17.232626954458915,-2.199875730310488,20.556661604264466,22.050200912077226
192,193,35.907216677326986,1.4337701537643697,0,-18.988882358391933,25.523972697187038,-29.742623755958597,-26.728787587894494,32.28976983560341,37.486761801554074,-6.245715277697947,-17.232626954458915,-2.199875730310488,20.556661604264466,22.050200912077226
193,194,35.907216677128204,1.4337701535655856,0,-18.988882358391933,25.523972697187038,-29.742623755958597,-26.728787587894494,32.28976983560341,37.48676179155407,-6.245715267697947,-17.232626954458915,-2.199875730310488,20.556661604264466,22.050200912077226
194,195,35.90721667707827,1.433770153515645,0,-18.988882358391933,25.523972697187038,-29.742623755958597,-26.728787587894494,32.28976983560341,37.48676179155407,-6.245715277697947,-17.232626944458914,-2.199875730310488,20.556661604264466,22.050200912077226
195,196,35.90721667714659,1.4337701535839753,0,-18.988882358391933,25.523972697187038,-29.742623755958597,-26.728787587894494,32.28976983560341,37.48676179155407,-6.245715277697947,-17.232626954458915,-2.199875720310488,20.556661604264466,22.050200912077226
196,197,35.907216677250034,1.4337701536874146,0,-18.988882358391933,25.523972697187038,-29.742623755958597,-26.728787587894494,32.28976983560341,37.48676179155407,-6.245715277697947,-17.232626954458915,-2.199875730310488,20.556661614264467,22.050200912077226
197,198,35.90721667725682,1.4337701536942036,0,-18.988882358391933,25.523972697187038,-29.742623755958597,-26.728787587894494,32.28976983560341,37.48676179155407,-6.245715277697947,-17.232626954458915,-2.199875730310488,20.556661604264466,22.050200922077227
198,199,35.90714241904563,1.4337746465714782,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
199,200,35.907142418959324,1.433774646485165,0,-18.988906685930488,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
200,201,35.907142419161666,1.4337746466874965,0,-18.98890669593049,25.524017304467222,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
201,202,35.907142418910446,1.4337746464362842,0,-18.98890669593049,25.52401729446722,-29.74266415724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
202,203,35.90714241892415,1.4337746464499834,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881864360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
203,204,35.90714241919241,1.4337746467182497,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.28982391201249,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
204,205,35.90714241921603,1.4337746467418733,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826226831596,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
205,206,35.90714241901725,1.4337746465430885,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728881504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240496875094
206,207,35.9071424189673,1.433774646493148,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.232651597059398,-2.1998710350485724,20.556696558668,22.050240496875094
207,208,35.907142419035644,1.4337746465614785,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710250485725,20.556696558668,22.050240496875094
208,209,35.90714241913908,1.433774646664918,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696568668002,22.050240496875094
209,210,35.90714241914587,1.433774646671707,0,-18.98890669593049,25.52401729446722,-29.74266416724802,-26.72881865360675,32.289823902012486,37.486826216831595,-6.245728891504004,-17.2326516070594,-2.1998710350485724,20.556696558668,22.050240506875095
210,211,96.92372303393105,0.000346834611777287,0,-0.3722978770791847,-0.4542409932078385,-0.4666705586845675,-0.6910118331575041,-0.18604605832612375,-0.14430933746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123450515688,-0.219685921055703,-0.3570410398199275
211,212,96.92372303392936,0.00034683461008502397,0,-0.3722978670791847,-0.4542409932078385,-0.4666705586845675,-0.6910118331575041,-0.18604605832612375,-0.14430933746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123450515688,-0.219685921055703,-0.3570410398199275
212,213,96.923723033929,0.0003468346097125553,0,-0.3722978770791847,-0.4542409832078385,-0.4666705586845675,-0.6910118331575041,-0.18604605832612375,-0.14430933746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123450515688,-0.219685921055703,-0.3570410398199275
213,214,96.92372303392895,0.00034683460965605727,0,-0.3722978770791847,-0.4542409932078385,-0.46667054868456753,-0.6910118331575041,-0.18604605832612375,-0.14430933746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123450515688,-0.219685921055703,-0.3570410398199275
214,215,96.92372303392793,0.00034683460863632425,0,-0.3722978770791847,-0.4542409932078385,-0.4666705586845675,-0.6910118231575041,-0.18604605832612375,-0.14430933746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123450515688,-0.219685921055703,-0.3570410398199275
215,216,96.92372303393022,0.0003468346109316234,0,-0.3722978770791847,-0.4542409932078385,-0.4666705586845675,-0.6910118331575041,-0.18604604832612376,-0.14430933746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123450515688,-0.219685921055703,-0.3570410398199275
216,217,96.9237230339304,0.0003468346111213356,0,-0.3722978770791847,-0.4542409932078385,-0.4666705586845675,-0.6910118331575041,-0.18604605832612375,-0.14430932746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123450515688,-0.219685921055703,-0.3570410398199275
217,218,96.92372303393033,0.0003468346110604342,0,-0.3722978770791847,-0.4542409932078385,-0.4666705586845675,-0.6910118331575041,-0.18604605832612375,-0.14430933746069008,-0.15770759246003938,-0.19792014116140025,-0.4366123450515688,-0.219685921055703,-0.3570410398199275
218,219,96.92372303393014,0.00034683461087765013,0,-0.3722978770791847,-0.4542409932078385,-0.4666705586845675,-0.6910118331575041,-0.18604605832612375,-0.14430933746069008,-0.15770760246003937,-0.19792013116140025,-0.4366123450515688,-0.219685921055703,-0.3570410398199275
219,220,96.92372303392908,0.0003468346097926856,0,-0.3722978770791847,-0.4542409932078385,-0.4666705586845675,-0.6910118331575041,-0.18604605832612375,-0.14430933746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123350515688,-0.219685921055703,-0.3570410398199275
220,221,96.92372303393006,0.0003468346107787147,0,-0.3722978770791847,-0.4542409932078385,-0.4666705586845675,-0.6910118331575041,-0.18604605832612375,-0.14430933746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123450515688,-0.219685911055703,-0.3570410398199275
221,222,96.92372303392943,0.0003468346101543733,0,-0.3722978770791847,-0.4542409932078385,-0.4666705586845675,-0.6910118331575041,-0.18604605832612375,-0.14430933746069008,-0.15770760246003937,-0.19792014116140025,-0.4366123450515688,-0.219685921055703,-0.3570410298199275
222,223,35.229425893434225,1.411977564973367,0,-18.846642885236705,25.325497464397543,-29.518943808017845,-26.52984376744839,32.04165082918758,37.19925779893226,-6.19920564354881,-17.102476136539227,-2.186396620727534,20.39792825812746,21.879009243658302
223,224,35.22942589334856,1.4119775648877004,0,-18.846642875236704,25.325497464397543,-29.518943808017845,-26.52984376744839,32.04165082918758,37.19925779893226,-6.19920564354881,-17.102476136539227,-2.186396620727534,20.39792825812746,21.879009243658302
224,225,35.22942589354935,1.4119775650884834,0,-18.846642885236705,25.325497474397544,-29.518943808017845,-26.52984376744839,32.04165082918758,37.19925779893226,-6.19920564354881,-17.102476136539227,-2.186396620727534,20.39792825812746,21.879009243658302
225,226,35.229425893300046,1.4119775648391901,0,-18.846642885236705,25.325497464397543,-29.518943798017844,-26.52984376744839,32.04165082918758,37.19925779893226,-6.19920564354881,-17.102476136539227,-2.186396620727534,20.39792825812746,21.879009243658302
226,227,35.229425893313646,1.411977564852777,0,-18.846642885236705,25.325497464397543,-29.518943808017845,-26.52984375744839,32.04165082918758,37.19925779893226,-6.19920564354881,-17.102476136539227,-2.186396620727534,20.39792825812746,21.879009243658302
227,228,35.22942589357987,1.411977565119011,0,-18.846642885236705,25.325497464397543,-29.518943808017845,-26.52984376744839,32.04165083918758,37.19925779893226,-6.19920564354881,-17.102476136539227,-2.186396620727534,20.39792825812746,21.879009243658302
228,229,35.22942589360332,1.4119775651424546,0,-18.846642885236705,25.325497464397543,-29.518943808017845,-26.52984376744839,32.04165082918758,37.19925780893226,-6.19920564354881,-17.102476136539227,-2.186396620727534,20.39792825812746,21.879009243658302
229,230,35.22942589340605,1.4119775649451891,0,-18.846642885236705,25.325497464397543,-29.518943808017845,-26.52984376744839,32.04165082918758,37.19925779893226,-6.19920563354881,-17.102476136539227,-2.186396620727534,20.39792825812746,21.879009243658302
230,231,35.229425893356485,1.4119775648956288,0,-18.846642885236705,25.325497464397543,-29.518943808017845,-26.52984376744839,32.04165082918758,37.19925779893226,-6.19920564354881,-17.102476126539226,-2.186396620727534,20.39792825812746,21.879009243658302
