,N2(T),N(T),H(T),NH3(T),NH2(T),NH(T),N2(S),N(S),H(S),NH3(S),NH2(S),NH(S),TS4_N2(T),TS4_N2(S),loss
39,1.1233367025852203,3.924193289130926,4.498885087668896,-2.579390024766326,3.7536028772592545,2.748925257474184,1.9531816616654396,1.2108343373984098,-2.476622425019741,-4.664797093719244,-2.2942332457751036,-4.4844582956284285,-2.3166696913540363,-1.4764196518808603,0.05695368819329668
40,1.1233367025852203,3.924193289130926,4.498885087668896,-2.579390024766326,3.7536028772592545,2.748925257474184,1.9531816616654396,1.2108343373984098,-2.6909837033599615,-1.576631385833025,-2.2942332457751036,-4.4844582956284285,-2.3166696913540363,-1.4764196518808603,0.057314698156187026
41,1.1233367025852203,3.924193289130926,4.498885087668896,-2.579390024766326,3.7536028772592545,2.748925257474184,1.9531816616654396,1.2108343373984098,-2.6909837033599615,-4.664797093719244,2.8177748899906874,-4.4844582956284285,-2.3166696913540363,-1.4764196518808603,0.053677788287353825
42,1.1233367025852203,3.924193289130926,4.498885087668896,-2.579390024766326,3.7536028772592545,2.748925257474184,1.9531816616654396,1.2108343373984098,-2.6909837033599615,-4.664797093719244,-2.2942332457751036,-3.470739061012864,-2.3166696913540363,-1.4764196518808603,0.05756679567525447
43,1.1233367025852203,3.924193289130926,4.498885087668896,-2.579390024766326,3.7536028772592545,2.748925257474184,1.9531816616654396,1.2108343373984098,-2.6909837033599615,-4.664797093719244,-2.2942332457751036,-4.4844582956284285,2.9700965248048306,-1.4764196518808603,0.05731049530200142
44,1.1233367025852203,3.924193289130926,4.498885087668896,-2.579390024766326,3.7536028772592545,2.748925257474184,1.9531816616654396,1.2108343373984098,-2.6909837033599615,-4.664797093719244,-2.2942332457751036,-4.4844582956284285,-2.3166696913540363,4.015160230919719,0.07242180434009644
45,1.1233367025852203,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.08817833095696813
46,-2.2239634674042463,3.924193289130926,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.08817833095700446
47,-2.2239634674042463,-3.8582071010023355,4.498885087668896,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.08817833095692602
48,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-2.579390024766326,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.08817833095692602
49,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,3.7536028772592545,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.0881783309573678
50,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,2.748925257474184,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.08817833095700446
51,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,1.9531816616654396,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.0881783311439057
52,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,1.2108343373984098,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.06987761026022929
53,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.6909837033599615,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.08823848693603889
54,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-4.664797093719244,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.08817934630047389
55,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,-2.2942332457751036,-3.470739061012864,2.9700965248048306,4.015160230919719,0.08890236189020906
56,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-4.4844582956284285,2.9700965248048306,4.015160230919719,0.08843452531833
57,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,-2.3166696913540363,4.015160230919719,0.08817833095664113
58,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,-1.4764196518808603,0.07552154698634625
59,-2.2239634674042463,-3.8582071010023355,2.519281730055809,-1.4254349190741777,-2.2169432789087296,3.094923859462142,2.468655714765191,-3.7323479168117046,-2.476622425019741,-1.576631385833025,2.8177748899906874,-3.470739061012864,2.9700965248048306,4.015160230919719,0.08817833095700446
60,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06359368983440503
61,-3.823146438226104,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06359368983440503
62,4.863875629380345,1.1992765218019485,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06359368983440503
63,4.863875629380345,-4.979855306446552,1.991089740768075,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06359368983440503
64,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.459961637854576,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06359368983440503
65,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,-2.7885302156209946,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06359368983440503
66,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,-1.6654813010245562,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06359368983440503
67,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-3.3397613931447268,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06359367291315575
68,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,-1.4006548561155796,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.07897083877029074
69,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,3.2543180231004953,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.05906729634452547
70,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,3.1784303300082684,-2.96640713699162,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06359743462405293
71,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.4617929197847843,-0.12292308732867241,0.5613388400524855,3.569499356672168,0.06295781827545349
72,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.11876487173140049,0.5613388400524855,3.569499356672168,0.06359494554626509
73,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,-2.991740284487605,3.569499356672168,0.06359368983440503
74,4.863875629380345,-4.979855306446552,-0.29201927594840527,3.3494712598621845,2.3890784196555614,2.325775623321533,-0.5182487983256578,2.8224868327379227,-0.08915478363633156,-0.06133846007287502,-2.96640713699162,-0.12292308732867241,0.5613388400524855,0.4260006919503212,0.05459623380273607
75,4.863875629380345,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06787529664307909
76,-3.823146438226104,-4.979855306446552,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06787529664262164
77,-3.823146438226104,1.1992765218019485,-0.29201927594840527,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06787529664270008
78,-3.823146438226104,1.1992765218019485,1.991089740768075,3.3494712598621845,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06787529664270008
79,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,2.3890784196555614,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06787529664234457
80,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,2.325775623321533,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06787529664270008
81,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-0.5182487983256578,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06787529867239087
82,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,2.8224868327379227,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.047755351494016815
83,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,-0.08915478363633156,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.07067923581190444
84,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,-0.06133846007287502,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06787480689227368
85,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.96640713699162,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06823840484237047
86,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.12292308732867241,-2.991740284487605,0.4260006919503212,0.0678756769521279
87,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,0.5613388400524855,0.4260006919503212,0.06787529664270008
88,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,3.569499356672168,0.07691148216364167
89,-3.823146438226104,1.1992765218019485,1.991089740768075,3.459961637854576,-2.7885302156209946,-1.6654813010245562,-3.3397613931447268,-1.4006548561155796,3.2543180231004953,3.1784303300082684,-2.4617929197847843,-0.11876487173140049,-2.991740284487605,0.4260006919503212,0.06787529664270008
90,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.061958843468394684
91,1.212330786511302,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.061958843468394684
92,-3.5477555356919765,-1.3801438175141811,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.061958843464761326
93,-3.5477555356919765,1.7241459991782904,-3.750057928264141,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.061958843464761326
94,-3.5477555356919765,1.7241459991782904,1.69330102391541,-2.756671030074358,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.061958843464761326
95,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,2.221640422940254,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.061958843464761326
96,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,0.1513942237943411,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.061958843464761326
97,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.841510644182563,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.06195884369955266
98,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,0.9816497098654509,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.037257799886104045
